timestamp_ms,ax,ay,az,gx,gy,gz,wheel_pulse
213535,3,-68,1104,-1212,-6986,2196,48
213540,31,4330,8430,-1384,-8088,1990,48
213545,3174,3899,10174,-7387,-5219,1208,48
213550,369,-2206,11018,-1464,-1734,135,48
213555,4710,4526,15995,1345,-1615,-147,48
213560,-440,-1885,8009,694,1552,-1083,48
213565,668,-213,4053,-36,2320,-1145,48
213570,1787,1539,292,155,3310,-1078,48
213575,-1699,-3171,-3332,-836,3165,-1023,48
213580,286,-1985,-4472,-813,-401,-232,48
213585,1982,-1736,812,913,-2469,123,48
213590,951,1665,6510,2076,-2908,485,48
213595,1043,-1819,7829,-263,-1834,529,48
213600,398,-355,4234,-1484,-101,895,48
213605,-318,-899,2735,352,-152,768,48
213610,1252,1499,9720,572,-1294,722,48
213615,1108,288,6846,-565,604,562,48
213620,782,807,4182,-311,1183,525,48
213625,848,1140,4307,741,678,194,48
213630,333,-577,5,977,574,-117,48
213635,541,493,3625,82,-891,-63,48
213640,508,880,3198,-91,-1023,-165,48
213645,117,720,3583,289,-1404,-482,48
213650,543,-215,6240,177,-1570,-791,48
213655,539,-1202,2480,-424,-806,-723,48
213660,846,488,7811,278,-1460,-452,48
213665,206,223,7352,277,-351,-612,48
213670,578,-1623,4046,-17,416,-569,49
213675,749,295,4880,133,111,-196,49
213680,493,213,4563,400,383,-248,49
213685,408,-354,3137,344,420,-253,49
213690,723,-251,2811,-302,146,-104,49
213695,603,405,1714,-259,-57,-50,49
213700,811,763,4500,168,-826,-143,49
213705,933,276,6085,-162,-717,-356,49
213710,1030,-738,5206,-500,-554,-377,49
213715,597,857,3926,-327,-329,-226,49
213720,527,435,6396,-19,-236,-535,49
213725,858,-53,5840,-160,534,-722,49
213730,883,-1149,4313,-116,893,-631,49
213735,827,-404,3968,181,540,-393,49
213740,198,-709,1358,342,737,-291,49
213745,753,-608,6029,-199,81,-58,49
213750,244,-515,1381,-607,1112,180,49
213755,678,384,5307,57,-307,270,49
213760,502,714,5285,384,102,129,49
213765,683,591,5905,-180,555,-28,49
213770,922,-98,7045,-287,1062,-159,49
213775,236,247,4089,83,2155,-205,49
213780,139,74,4152,412,2285,-326,49
213785,560,-314,2946,811,2757,-475,49
213790,441,-2530,1318,931,2872,-430,49
213795,1065,417,-3947,-240,2066,532,49
213800,622,342,-3748,-149,137,1067,49
213805,864,59,1783,1799,-2963,901,49
213810,1300,-548,15927,-4650,-4532,1376,49
213815,1609,2917,7110,-1595,-1325,1084,49
213820,2008,3491,14906,-1011,-3557,126,49
213825,-1623,17,9735,-470,1085,-1121,49
213830,-695,1272,6241,-322,2725,-1392,49
213835,-43,-1054,554,762,3177,-1784,49
213840,-23,-1186,-1310,1035,2992,-1756,49
213845,-538,-1289,-2913,1536,2945,-1439,49
213850,974,-1698,1675,1196,1512,-937,49
213855,732,182,416,239,1332,-255,49
213860,1316,1064,1377,-974,1049,-140,49
213865,502,-2055,1010,-1533,1356,-116,49
213870,-355,-541,996,-839,217,172,49
213875,757,372,6732,-925,-2123,324,49
213880,756,572,11637,-780,-1793,212,49
213885,45,118,8024,-181,-88,27,49
213890,196,1005,5854,660,169,-140,49
213895,455,474,5656,302,593,-371,49
213900,266,-1818,886,143,1409,-535,49
213905,-75,306,515,182,345,-261,49
213910,-241,855,2842,511,-502,-376,49
213915,616,264,3224,526,-401,-673,50
213920,417,-1230,4144,-59,-401,-681,50
213925,48,-299,2055,-468,-279,-383,50
213930,353,-207,6640,-244,-1320,-287,50
213935,170,345,4714,145,-615,-184,50
213940,465,-585,6034,92,-767,-185,50
213945,439,-483,4164,-157,-154,16,50
213950,266,-325,4051,-15,-248,185,50
213955,554,662,5729,555,-622,172,50
213960,405,-320,3328,565,119,-34,50
213965,461,-778,4735,548,-193,-97,50
213970,302,-101,2635,-250,275,63,50
213975,386,-10,4012,129,-104,100,50
213980,630,682,4502,592,-472,15,50
213985,517,-32,5578,466,-360,-141,50
213990,476,-526,4162,-45,68,-80,50
213995,208,-205,3658,-190,73,111,50
214000,545,826,5959,421,-750,135,50
214005,594,-102,2945,181,-338,19,50
214010,536,-313,5075,76,-690,97,50
214015,308,254,3221,-286,-552,251,50
214020,268,371,4309,-324,-850,199,50
214025,308,8,4154,-22,-618,22,50
214030,328,-505,4408,49,-704,-66,50
214035,561,-89,5122,-661,-579,18,50
214040,356,157,4606,-485,-171,46,50
214045,473,-53,4608,-28,-412,-65,50
214050,410,-397,4210,499,-178,-145,50
214055,673,-459,5947,207,-407,-123,50
214060,312,-224,2345,-93,47,-28,50
214065,323,-428,4559,151,-648,14,50
214070,313,298,3635,372,-208,64,50
214075,395,442,5642,664,-545,-84,50
214080,432,244,5353,248,146,-283,50
214085,425,-601,2929,3,981,-380,50
214090,481,272,6407,588,649,-400,50
214095,328,135,3886,583,1718,-516,50
214100,1178,-1531,5311,162,1868,-525,50
214105,3271,-3518,626,-2299,1500,281,50
214110,269,4442,1705,-1671,-1076,1726,50
214115,1402,-1573,1950,-246,-2673,953,50
214120,465,1195,3778,-777,-3691,1609,50
214125,-805,1550,1936,-1005,-3729,1074,50
214130,-638,2292,6802,-1416,-5124,366,50
214135,-1052,1244,4169,-1668,-3343,-626,50
214140,12,-1177,3912,-1413,-3151,-1369,50
214145,1063,462,5691,-1822,-3375,-1137,50
214150,116,344,3276,-2502,-1738,-1045,50
214155,2303,-6,8304,-467,-981,-1285,50
214160,2104,-5854,12096,1032,-1423,-1332,50
214165,2243,-525,9566,2159,-473,-493,50
214170,390,-4260,8339,1155,1095,-87,50
214175,297,-1583,-1201,913,1674,665,50
214180,1579,149,6963,797,-904,1019,50
214185,604,761,2512,652,947,1115,50
214190,-323,1765,852,943,884,815,50
214195,1477,1140,4454,498,53,263,50
214200,431,1194,2385,390,910,-68,50
214205,478,1540,3646,-136,594,-251,50
214210,297,831,3210,-57,634,-760,50
214215,477,393,6516,104,166,-1062,51
214220,384,-1077,5334,-501,788,-1062,51
214225,207,-14,4146,-481,604,-611,51
214230,335,-735,3871,-134,128,-476,51
214235,560,-263,4696,219,-146,-337,51
214240,296,-701,4222,-37,222,-251,51
214245,206,-1397,3018,-379,250,-178,51
214250,560,-177,4033,-551,-13,173,51
214255,311,589,3750,-391,208,170,51
214260,461,883,5421,-65,-95,-45,51
214265,717,324,4594,-316,524,-247,51
214270,667,-775,5292,-139,578,-378,51
214275,725,521,3351,10,502,-251,51
214280,619,-378,3841,53,269,-362,51
214285,466,99,3898,-96,261,-328,51
214290,525,41,4583,-397,417,-339,51
214295,343,-1479,3712,-384,664,-336,51
214300,473,82,3786,-203,353,-35,51
214305,346,254,4529,225,155,-125,51
214310,945,94,7373,-260,170,-181,51
214315,350,-988,2638,-467,1340,-178,51
214320,354,-22,4240,-219,380,-19,51
214325,400,285,3867,-52,498,-42,51
214330,363,361,5278,-77,408,-143,51
214335,226,-116,2235,-366,1036,-202,51
214340,535,-605,4370,-383,466,-174,51
214345,243,403,3260,-255,417,-13,51
214350,171,346,3235,-142,44,-162,51
214355,523,181,5511,-249,-290,-246,51
214360,436,-141,2592,-750,448,-248,51
214365,410,15,6322,-536,-212,-287,51
214370,246,65,4782,-238,179,-357,51
214375,429,-110,4174,-29,107,-441,51
214380,552,-172,4550,12,144,-500,51
214385,612,-777,2936,-196,363,-495,51
214390,687,-566,3670,-167,-82,-313,51
214395,443,-74,3951,-12,-204,-217,51
214400,494,-160,5448,169,-466,-219,51
214405,640,-1194,4622,-189,60,-139,51
214410,464,-192,5542,-121,29,104,51
214415,53,-389,3356,-34,335,207,51
214420,238,9,3555,119,44,264,51
214425,336,-54,3590,513,14,227,51
214430,512,-331,4041,804,-93,241,51
214435,276,-253,2281,833,52,323,51
214440,11,-863,2393,1143,-357,363,51
214445,107,-539,5533,1351,-757,581,51
214450,3644,2838,19102,-3083,-532,803,51
214455,1301,627,820,-3592,4114,902,51
214460,589,3968,5983,-2449,510,539,51
214465,1480,1910,10190,102,311,-971,52
214470,470,831,2847,-794,2404,-1430,52
214475,-302,-732,-2516,147,1872,-2013,52
214480,-643,-1855,2952,1623,-995,-2127,52
214485,-161,-2331,422,960,-890,-1805,52
214490,-601,-1675,-1199,385,-782,-1145,52
214495,-464,-170,4856,129,-1886,-644,52
214500,2073,408,6506,-311,-878,-462,52
214505,-435,-1077,3230,-884,1068,-272,52
214510,67,-981,1562,-145,412,78,52
214515,459,1221,7729,794,-982,121,52
214520,402,-581,6077,782,273,-138,52
214525,346,-895,3812,45,744,43,52
214530,475,126,5998,-98,150,290,52
214535,739,1345,5303,592,300,177,52
214540,880,45,3779,994,398,-159,52
214545,632,-461,1805,402,328,-294,52
214550,461,-1110,3033,121,-536,-288,52
214555,555,-147,4971,-45,-893,-7,52
214560,106,-745,1921,156,-600,49,52
214565,669,-79,5085,98,-1632,230,52
214570,474,831,4461,51,-868,293,52
214575,621,-494,7556,-25,-700,243,52
214580,181,-2,3710,165,274,311,52
214585,258,281,4703,438,17,271,52
214590,705,-346,4322,-63,355,181,52
214595,443,-497,4699,-216,566,215,52
214600,259,275,3238,-271,485,334,52
214605,337,221,4120,101,136,226,52
214610,503,-375,2475,658,-75,46,52
214615,871,-323,5875,424,-691,15,52
214620,182,-1015,3125,45,63,54,52
214625,185,-447,3713,356,-454,257,52
214630,412,125,4071,727,-744,203,52
214635,717,-546,5117,673,-845,90,52
214640,355,-744,4711,217,-254,231,52
214645,345,-387,3479,-39,-87,492,52
214650,439,489,4796,325,-479,606,52
214655,490,336,2906,665,-300,484,52
214660,955,-89,5816,455,-691,394,52
214665,422,102,3740,-368,154,455,52
214670,273,231,4874,-289,-122,511,52
214675,373,657,4250,-120,-29,435,52
214680,551,-37,3390,254,66,249,52
214685,850,-297,5563,249,-157,206,52
214690,736,-288,5407,-364,352,298,52
214695,79,-160,2888,-436,540,330,52
214700,167,174,2946,-39,76,284,52
214705,655,-114,4708,485,-358,126,52
214710,499,93,4178,504,-121,-31,52
214715,372,-111,3369,-256,234,-80,52
214720,168,131,3667,253,-255,-102,52
214725,137,12,3334,693,-579,-287,52
214730,357,178,4640,842,-828,-436,52
214735,381,517,6404,242,-322,-586,52
214740,82,-556,3751,277,958,-881,52
214745,402,-275,4744,1160,569,-1005,52
214750,643,-1244,4239,1513,799,-1045,52
214755,1218,-2529,2052,899,346,-600,52
214760,634,-389,-1630,-908,-488,456,52
214765,1016,721,7585,327,-2848,1194,53
214770,683,-637,2994,173,-2188,1381,53
214775,-307,1175,822,245,-2952,1548,53
214780,124,1630,9251,-454,-4031,1219,53
214785,798,2312,8108,-4297,-1598,794,53
214790,350,940,4741,-2946,-465,-19,53
214795,1769,2469,6018,-1046,-1065,-708,53
214800,1064,1623,14018,-187,40,-1365,53
214805,296,-27,3061,342,3373,-1845,53
214810,1134,-2786,4905,1214,2312,-1802,53
214815,-329,-3342,397,857,3228,-1005,53
214820,856,-1620,592,-12,1965,-190,53
214825,1223,-1531,1472,-340,1106,295,53
214830,520,-273,1882,407,672,620,53
214835,330,138,1041,436,-58,661,53
214840,813,901,4107,674,-712,461,53
214845,518,138,6233,111,-549,164,53
214850,171,41,2993,-63,76,110,53
214855,409,1013,7786,26,-673,-19,53
214860,676,653,7632,289,191,-275,53
214865,481,130,4275,14,1000,-470,53
214870,309,-51,3973,-192,769,-502,53
214875,135,-124,3036,-150,706,-446,53
214880,192,71,2769,-3,462,-374,53
214885,304,-640,3226,137,228,-407,53
214890,709,-518,4837,-651,215,-216,53
214895,198,-759,2293,-532,449,-5,53
214900,366,591,4682,-322,-505,100,53
214905,652,-279,5369,-97,-220,-15,53
214910,784,261,5084,22,-252,-51,53
214915,403,-305,3850,-513,56,-130,53
214920,335,324,5039,-311,-13,-123,53
214925,421,423,5033,40,-40,-306,53
214930,468,-497,2755,132,267,-480,53
214935,710,-459,4314,-63,-101,-424,53
214940,753,-147,4330,-310,7,-306,53
214945,373,-52,4418,72,-189,-292,53
214950,398,158,3913,404,-376,-396,53
214955,947,-319,6571,-30,-471,-414,53
214960,430,-273,5816,-166,297,-319,53
214965,13,-99,3667,-109,461,-252,53
214970,490,217,4232,132,-6,-250,53
214975,400,20,2148,226,250,-348,53
214980,728,126,5075,-177,-291,-364,53
214985,375,-325,2538,-355,263,-311,53
214990,369,227,5456,31,-647,-317,53
214995,304,427,4535,219,-307,-424,53
215000,736,-197,5208,-509,-73,-518,53
215005,774,-1208,5029,-325,310,-493,53
215010,197,150,3752,76,22,-247,53
215015,322,-346,3382,440,-186,-307,53
215020,1235,-146,4585,-183,-364,-227,53
215025,553,-329,4253,30,-52,-182,53
215030,136,-323,4221,73,-95,-149,53
215035,319,37,4779,211,-144,-93,54
215040,356,12,2671,448,243,-198,54
215045,1026,-364,6327,330,-292,-291,54
215050,416,-999,3868,108,650,-245,54
215055,70,-338,4391,131,539,-12,54
215060,296,207,5633,547,549,10,54
215065,335,-148,3582,947,1201,-95,54
215070,455,-467,4041,1445,1286,-163,54
215075,-107,-3671,-1246,1658,1586,-112,54
215080,950,457,-603,1242,-162,660,54
215085,113,-40,-1052,781,-784,874,54
215090,305,1225,1386,1880,-3168,924,54
215095,581,-786,2800,1062,-4581,734,54
215100,1286,334,12984,-2177,-5641,895,54
215105,1505,1735,2801,-1893,-2879,797,54
215110,3286,2080,20898,-1150,-4360,281,54
215115,1302,1038,8786,-1083,1245,-474,54
215120,169,48,10466,557,2307,-1229,54
215125,-1311,1362,4880,895,4100,-1212,54
215130,996,-1425,-2492,667,4689,-1276,54
215135,-1216,-409,-136,1032,3749,-910,54
215140,-144,-668,-4753,216,3881,-533,54
215145,448,-2575,-1699,-78,1887,-246,54
215150,1638,-550,531,203,274,283,54
215155,3011,-1954,5229,959,-991,363,54
215160,806,2357,8926,-831,-825,602,54
215165,-110,-1773,971,-839,914,213,54
215170,260,-221,8481,641,-1484,222,54
215175,544,-929,7642,1266,-1278,197,54
215180,774,507,5649,447,-435,474,54
215185,94,8,4726,-198,127,433,54
215190,88,204,4689,-399,189,415,54
215195,-502,754,1179,-17,618,241,54
215200,-10,41,2945,485,-501,-52,54
215205,758,223,4043,151,-582,-76,54
215210,443,-90,2907,-556,204,-65,54
215215,-70,-838,4883,-431,64,15,54
215220,229,-718,2869,-443,-194,259,54
215225,674,130,4979,-55,-943,456,54
215230,1118,402,7378,-423,-778,562,54
215235,290,2,5399,-595,239,482,54
215240,399,174,5138,-322,110,408,54
215245,400,55,3094,-56,456,227,54
215250,644,-126,3977,305,-114,6,54
215255,1030,-287,5240,-52,-158,-121,54
215260,239,185,2226,-563,566,-133,54
215265,66,-234,2721,-205,-153,-218,54
215270,523,268,3610,447,-830,-325,54
215275,1033,-540,6253,194,-1129,-413,54
215280,272,-405,3019,-54,-315,-293,54
215285,108,-12,5650,96,-900,-230,54
215290,402,-20,5074,314,-577,-311,54
215295,625,-152,5558,117,-234,-337,54
215300,460,-519,4172,-190,392,-244,54
215305,282,70,3939,-278,452,-47,54
215310,512,542,3666,-31,429,-70,55
215315,694,421,4042,309,301,-235,55
215320,729,-291,4718,132,397,-360,55
215325,319,-685,3156,-666,721,-244,55
215330,343,183,3397,-350,247,-162,55
215335,524,285,3834,-21,-378,-336,55
215340,691,-464,5524,-95,-427,-416,55
215345,518,-637,4511,-582,177,-271,55
215350,323,-382,6143,-315,134,-144,55
215355,313,-1,5804,-73,259,-82,55
215360,458,244,5248,68,608,-128,55
215365,431,-467,2691,-53,1330,-262,55
215370,640,-778,5406,-79,1022,-203,55
215375,234,-14,3190,10,1643,-106,55
215380,102,93,3773,387,1336,-182,55
215385,588,976,5199,490,1299,-302,55
215390,1135,-220,5353,-147,2198,-481,55
215395,488,-239,4540,-13,3209,-487,55
215400,613,-1511,-1190,58,3170,-543,55
215405,2085,-596,2373,-1317,-177,-122,55
215410,2041,87,5250,-1129,-1795,49,55
215415,-295,1023,-1247,-1149,-1322,65,55
215420,5,367,3979,-1230,-4380,-155,55
215425,271,1281,9247,-439,-5430,-240,55
215430,-1023,2141,4686,-1144,-2849,-729,55
215435,-954,-1464,-1276,-2204,-2080,-1255,55
215440,107,-1773,5937,-2164,-3961,-1005,55
215445,1525,1214,4109,-2426,-2427,-550,55
215450,-18,69,1515,-2163,-1279,-772,55
215455,1351,-23,5631,-2553,-1574,-916,55
215460,235,-1980,3771,-2892,-575,-755,55
215465,1981,-493,10260,-634,-1588,-569,55
215470,2882,-93,12636,-291,-856,-395,55
215475,1937,-2896,9609,240,1296,-660,55
215480,349,-978,3238,1245,2923,-685,55
215485,355,-1283,4570,1456,1337,-377,55
215490,555,-126,1434,1204,1529,14,55
215495,352,-520,132,1072,1441,-31,55
215500,1010,261,4971,1155,31,36,55
215505,1146,-282,4362,244,762,141,55
215510,-389,111,2232,-258,1192,293,55
215515,-49,670,1398,-259,290,272,55
215520,760,1540,6976,-228,-506,59,55
215525,6,317,2944,-57,983,-366,55
215530,534,197,5580,164,-76,-587,55
215535,269,-35,3447,-267,430,-615,55
215540,72,-601,3368,-137,131,-622,55
215545,446,-195,6293,326,-506,-567,55
215550,351,-569,4204,-44,266,-534,55
215555,730,-1271,3713,-157,266,-409,55
215560,451,-825,3559,103,-67,-203,55
215565,125,-338,3638,-30,-342,-31,55
215570,681,-357,5039,-155,-386,58,55
215575,962,-341,4194,-199,-227,159,55
215580,371,628,5158,-91,-273,127,55
215585,413,456,4447,91,16,-97,56
215590,370,248,3771,264,104,-261,56
215595,604,-110,4323,462,77,-475,56
215600,848,-699,4357,196,-41,-537,56
215605,584,-326,3450,-32,197,-436,56
215610,277,-593,4557,213,-40,-392,56
215615,469,-588,3963,431,-69,-272,56
215620,940,-767,7125,413,-369,-177,56
215625,430,-802,3709,277,664,17,56
215630,142,-417,3334,478,470,169,56
215635,449,385,5504,662,45,207,56
215640,516,89,5082,631,430,64,56
215645,533,16,3328,272,617,-22,56
215650,504,117,3378,36,409,-18,56
215655,434,218,4594,325,34,-126,56
215660,330,-553,3423,516,-151,-201,56
215665,820,-219,5255,71,-674,-43,56
215670,365,305,2901,52,-371,25,56
215675,431,-340,5078,-5,-892,-73,56
215680,306,114,4817,12,-456,-82,56
215685,-44,-41,3061,342,-20,-163,56
215690,689,-260,5497,204,-592,-253,56
215695,665,-398,3864,-30,9,-303,56
215700,139,-930,3858,268,179,-274,56
215705,291,-614,5192,364,10,-69,56
215710,394,-695,1369,808,314,72,56
215715,1107,-964,6113,746,-887,223,56
215720,526,-475,2269,469,104,418,56
215725,698,-554,5192,635,-608,586,56
215730,444,-831,2157,946,-160,674,56
215735,702,-1187,5264,1118,-913,849,56
215740,1085,-802,8649,245,-413,1154,56
215745,500,-1411,5872,-1141,1404,1527,56
215750,1358,400,8144,-1856,1598,2065,56
215755,1472,1873,7374,-2360,2357,2335,56
215760,1368,1292,7698,-2673,2956,2126,56
215765,634,4297,-1331,-2573,4177,1573,56
215770,1495,1372,4890,-880,1822,208,56
215775,-799,584,986,25,2552,-538,56
215780,-1246,-282,-2752,-180,1451,-1174,56
215785,868,-1835,1564,-214,-1212,-1688,56
215790,338,-1014,3901,112,-1517,-1413,56
215795,-533,-2103,4835,-207,-1062,-1130,56
215800,151,-2382,5062,-270,-678,-490,56
215805,442,-1326,3960,-45,-86,362,56
215810,136,-893,5213,464,-270,716,56
215815,551,827,4474,-5,1,957,56
215820,247,653,5015,-274,209,883,56
215825,207,920,2449,29,306,705,56
215830,678,854,5538,361,-764,178,56
215835,653,958,3362,206,-628,-285,56
215840,279,1140,3817,-266,-819,-659,56
215845,269,430,4544,228,-864,-1127,56
215850,404,-642,3659,42,-396,-1462,56
215855,682,-1680,3897,225,-521,-1423,57
215860,461,-386,5205,-30,-458,-919,57
215865,261,-302,3633,12,93,-670,57
215870,367,-676,3760,232,-40,-572,57
215875,949,-136,5354,354,-76,-409,57
215880,550,-493,3013,137,442,-376,57
215885,614,-617,5175,-40,73,-238,57
215890,541,6,4457,-178,301,-45,57
215895,691,356,5080,24,326,-96,57
215900,1001,-254,4239,-319,453,-244,57
215905,514,-535,4241,-138,421,-190,57
215910,316,-345,4293,-4,124,-136,57
215915,330,-373,5132,-78,116,-67,57
215920,502,-290,4827,-232,579,-19,57
215925,740,-834,5517,-66,568,-36,57
215930,373,-259,4177,178,846,79,57
215935,458,-540,4461,317,771,83,57
215940,343,158,3641,241,845,219,57
215945,275,237,4702,177,607,102,57
215950,630,-72,1991,-67,487,-64,57
215955,213,-57,4482,-93,-97,-87,57
215960,134,91,4422,239,18,-132,57
215965,490,-149,5065,408,-137,-248,57
215970,584,-247,3095,-109,74,-292,57
215975,433,-698,4913,-283,46,-228,57
215980,127,83,4470,112,221,-152,57
215985,298,813,4146,404,118,-219,57
215990,759,117,7063,179,185,-441,57
215995,389,-773,2423,-294,1309,-473,57
216000,137,-427,3471,-218,587,-348,57
216005,401,-54,3636,11,326,-317,57
216010,531,94,3525,100,256,-288,57
216015,766,-231,4652,-269,80,-351,57
216020,483,-109,3329,-177,450,-355,57
216025,308,-143,5366,213,48,-424,57
216030,303,-550,4392,544,351,-522,57
216035,721,-237,6812,281,281,-494,57
216040,671,-945,3512,269,1189,-542,57
216045,220,-1013,3356,709,788,-542,57
216050,378,-1737,2516,547,299,-287,57
216055,585,229,104,431,-244,197,57
216060,286,-854,1465,1137,-1594,374,57
216065,244,-430,2172,907,-2686,763,57
216070,-85,-318,2092,848,-3408,1035,57
216075,105,1040,7940,-21,-4156,1154,57
216080,-52,781,5465,-3188,-2046,1018,57
216085,418,2244,8809,-2874,-1794,677,57
216090,306,2558,6982,-2552,-1206,-30,57
216095,531,1262,5050,-2872,-195,-688,57
216100,818,187,5877,-2203,414,-1106,57
216105,1507,22,3539,-1213,759,-1275,57
216110,1697,-2818,6174,289,187,-1544,57
216115,1627,-2396,6757,1382,774,-1230,57
216120,843,-2473,2817,780,1219,-621,57
216125,719,-2759,3234,373,337,-121,57
216130,631,-740,4154,136,-71,361,58
216135,489,-368,4732,121,109,481,58
216140,330,-442,3885,738,288,449,58
216145,185,284,3059,1075,222,411,58
216150,909,589,6312,843,47,256,58
216155,182,69,2597,597,931,107,58
216160,-24,1002,5257,721,-61,-66,58
216165,519,-16,5025,514,250,-238,58
216170,230,-149,2619,534,460,-258,58
216175,740,2,5309,195,-212,-163,58
216180,340,-883,3364,-50,380,-35,58
216185,223,-219,4801,188,-221,146,58
216190,136,-384,3257,484,-29,161,58
216195,841,-817,6149,184,-481,165,58
216200,703,-339,4140,-234,-20,307,58
216205,116,172,3300,-99,-184,312,58
216210,545,-202,5484,331,-613,183,58
216215,796,-617,4245,20,-249,237,58
216220,630,665,4920,167,-509,284,58
216225,503,11,3314,151,-434,121,58
216230,223,24,4259,218,-608,7,58
216235,21,19,3265,500,-290,-46,58
216240,914,-177,6094,120,-744,-60,58
216245,773,-282,3955,-355,-18,-77,58
216250,363,-430,5826,-88,-140,-69,58
216255,375,-502,5326,-33,129,37,58
216260,266,-240,2716,362,514,109,58
216265,880,49,6006,253,-217,93,58
