timestamp_ms,ax,ay,az,gx,gy,gz,wheel_pulse
347865,455,255,2498,1307,1001,-612,199
347870,135,-1291,1681,1019,441,-538,199
347875,116,-982,1596,1109,-3,-228,199
347880,620,-342,3863,-53,-358,97,199
347885,87,-52,1352,-94,121,424,199
347890,-76,94,4120,389,-836,584,199
347895,1075,2125,8423,-8,-1248,470,199
347900,540,465,4425,-1326,249,195,199
347905,244,326,5856,-1291,-50,167,199
347910,652,2604,6272,-146,-25,-83,199
347915,300,673,6691,-148,634,-657,199
347920,191,-564,1769,-250,1571,-858,199
347925,150,-277,4195,-478,1016,-806,199
347930,-102,-2151,1131,-119,1215,-747,199
347935,362,-1389,3421,492,247,-349,199
347940,1029,-992,4160,1145,358,-154,199
347945,94,847,2921,723,777,-105,199
347950,385,-1066,5176,-130,-56,-84,199
347955,909,-208,6569,747,-551,13,199
347960,68,-211,3424,1837,192,-62,199
347965,178,182,6305,897,-178,-10,199
347970,119,468,3031,-21,742,34,199
347975,-98,45,1585,-91,576,25,199
347980,311,1091,5397,905,-503,-214,199
347985,209,952,4147,1281,-174,-718,199
347990,407,263,4266,297,-72,-913,199
347995,393,-1277,3598,-250,83,-670,199
348000,108,300,4709,-631,-127,-144,199
348005,24,14,3569,266,40,-74,199
348010,231,-788,1887,432,-256,31,199
348015,295,-956,3213,-123,-849,341,199
348020,161,-711,5115,-771,-683,712,199
348025,306,493,3334,-924,-323,855,200
348030,1150,591,9811,-1135,-1265,644,200
348035,903,942,7209,-451,260,338,200
348040,439,727,6086,73,837,-171,200
348045,1035,78,6747,1191,680,-573,200
348050,-14,-831,1878,1466,1674,-718,200
348055,-639,-192,1151,1528,862,-693,200
348060,814,-661,3262,618,-206,-596,200
348065,121,-765,2826,107,-62,-316,200
348070,-230,-122,1347,202,-476,27,200
348075,-85,453,4960,125,-1358,84,200
348080,-241,126,2855,671,-905,-66,200
348085,63,672,4801,869,-1355,-50,200
348090,283,30,6775,346,-1018,-225,200
348095,825,-1083,6887,-487,-257,-230,200
348100,482,-39,6360,-1135,30,209,200
348105,565,439,6445,-758,254,274,200
348110,470,1346,4096,133,738,96,200
348115,285,576,2872,550,726,-150,200
348120,257,407,2631,740,268,-211,200
348125,262,-422,1563,649,-84,-306,200
348130,324,518,2052,799,-719,-430,200
348135,705,-569,6818,-886,-892,-535,200
348140,-85,-720,-522,-786,247,-474,200
348145,1095,-496,9544,-1358,-2194,-255,200
348150,445,-381,6100,-700,-642,17,200
348155,359,620,6239,-360,-399,188,200
348160,324,799,4621,-40,-105,89,200
348165,415,494,4786,501,70,-161,200
348170,231,92,2151,861,453,-438,200
348175,37,-283,3078,754,-74,-603,200
348180,131,-786,3229,419,-45,-695,200
348185,545,-991,3341,-509,323,-518,200
348190,-2,-562,2551,-354,419,-262,200
348195,253,638,6722,316,-431,-127,200
348200,362,273,4930,306,284,-213,200
348205,565,-682,4915,108,102,-129,200
348210,215,-649,3371,54,10,156,200
348215,200,-828,2940,-390,-558,520,200
348220,217,27,5319,-944,-1202,930,200
348225,297,136,3861,-1352,-729,1109,200
348230,791,1252,6182,-1110,-955,1175,200
348235,448,2160,8253,-398,-460,798,200
348240,305,548,4794,249,948,20,200
348245,112,137,3278,422,1352,-371,200
348250,201,-1775,1007,278,1120,-515,200
348255,615,-1163,5898,-514,258,-477,200
348260,496,-585,1422,-668,1052,-260,200
348265,47,-662,102,-141,-135,-175,200
348270,514,-263,7521,655,-2015,-273,200
348275,167,598,5250,780,-705,-277,200
348280,-263,-1314,3734,109,-335,-275,200
348285,744,-1035,6427,-84,-795,29,200
348290,566,231,5325,248,-56,295,200
348295,201,630,4250,1151,37,277,200
348300,274,547,4858,497,-184,80,201
348305,186,-249,2823,157,33,8,201
348310,240,183,2617,-542,-382,197,201
348315,239,783,4013,-483,-752,231,201
348320,270,421,3526,109,-638,-94,201
348325,441,1067,5505,527,-949,-407,201
348330,421,356,6174,-790,-507,-585,201
348335,103,-679,5280,-1173,506,-620,201
348340,35,-656,5756,-572,564,-432,201
348345,250,-175,2984,268,786,-253,201
348350,714,-1302,2403,91,239,-124,201
348355,324,-782,2100,-76,-158,332,201
348360,2,-138,2833,359,-580,640,201
348365,302,865,3222,680,-1125,591,201
348370,414,1166,5527,-28,-1556,303,201
348375,344,901,8150,-599,-1105,-132,201
348380,238,-663,6529,-812,2,-529,201
348385,122,-588,4921,-389,348,-539,201
348390,592,-546,6151,-300,248,-437,201
348395,200,-300,2738,-122,1023,-251,201
348400,42,678,2084,6,672,-79,201
348405,233,67,2949,546,39,-165,201
348410,747,201,6102,124,-10,-205,201
348415,305,39,3903,-89,1064,-251,201
348420,80,-1589,4139,221,633,-334,201
348425,513,-1130,4461,88,17,-136,201
348430,1013,320,4899,-830,-93,233,201
348435,646,855,5794,-683,333,367,201
348440,753,1361,5280,-178,387,217,201
348445,605,965,4833,275,228,-170,201
348450,188,534,4365,489,710,-461,201
348455,-192,-379,1713,424,1057,-652,201
348460,138,199,4965,273,232,-732,201
348465,239,-710,4770,-113,878,-910,201
348470,-24,-1425,-323,2,1731,-921,201
348475,387,-1456,3358,-118,169,-502,201
348480,485,-521,7562,142,-125,-61,201
348485,167,-5,3140,223,955,280,201
348490,664,1053,6631,772,-407,431,201
348495,447,949,5384,303,-85,383,201
348500,-164,-574,3280,1184,440,35,201
348505,-179,20,2999,916,-47,-52,201
348510,315,-253,4377,-652,-370,-78,201
348515,256,-784,5129,-727,256,-93,201
348520,493,-250,3154,27,561,-32,201
348525,-23,121,3947,645,291,-168,201
348530,801,1065,6958,794,156,-355,201
348535,473,-206,4009,-23,1033,-385,201
348540,259,-432,4511,-865,568,-63,201
348545,-74,507,4605,-165,500,116,201
348550,162,468,4742,253,607,35,201
348555,247,406,3594,863,826,-153,201
348560,382,-970,2444,792,760,-343,201
348565,295,-288,3554,651,240,-149,201
348570,36,-366,2736,559,222,-47,201
348575,-75,96,3532,400,-6,-14,201
348580,222,-253,5328,267,-300,-19,201
348585,-282,422,3202,652,222,-73,201
348590,114,-129,5290,522,-146,-237,201
348595,674,449,5299,360,138,-212,201
348600,281,-715,4180,294,479,-223,201
348605,210,449,3923,1003,85,-150,201
348610,132,-95,3228,1116,-66,-238,201
348615,249,-986,5133,904,-296,-152,201
348620,-52,-642,3070,745,127,194,201
348625,-111,-12,1960,652,-19,388,202
348630,216,-499,4390,999,-663,363,202
348635,710,418,6714,667,-655,434,202
348640,314,-195,2788,-1178,398,636,202
348645,374,1076,6745,-1317,-151,752,202
348650,594,1264,7317,-433,169,436,202
348655,353,1224,4026,58,773,39,202
348660,345,821,3195,174,596,-340,202
348665,377,713,4408,-1035,625,-489,202
348670,-66,-180,2141,-1110,1015,-693,202
348675,206,-124,2348,-822,193,-806,202
348680,306,215,4429,-499,-292,-790,202
348685,-90,-144,2331,-93,160,-779,202
348690,-134,-673,1663,16,-530,-747,202
348695,140,-891,6815,-235,-1440,-568,202
348700,506,-325,7425,407,-563,-453,202
348705,197,-1299,6479,421,279,-382,202
348710,202,-776,7199,729,121,-163,202
348715,331,-873,2858,1055,898,-66,202
348720,180,-506,2486,1125,414,161,202
348725,-8,-243,1958,871,-168,343,202
348730,-288,800,-112,714,-498,447,202
348735,185,1363,4272,-644,-935,463,202
348740,304,388,5088,-1539,-57,306,202
348745,-244,1501,1385,-1156,201,11,202
348750,1009,1112,10944,-844,-1698,-470,202
348755,456,704,6104,-736,267,-683,202
348760,319,1212,4868,59,326,-833,202
348765,526,117,3596,139,200,-1047,202
348770,521,-1491,3703,15,78,-999,202
348775,408,-2367,4168,-81,-32,-593,202
348780,315,-630,1884,-602,-92,32,202
348785,10,331,2367,-372,-696,161,202
348790,0,-82,2836,-371,-1097,-59,202
348795,121,992,3554,-402,-1304,-156,202
348800,367,242,5713,-1044,-1298,-397,202
348805,-43,-121,3616,-1134,-623,-438,202
348810,-113,515,5920,-820,-1395,-398,202
348815,698,-28,11479,-1134,-1335,-512,202
348820,698,-981,3963,149,711,-571,202
348825,725,-853,6431,-42,57,-320,202
348830,553,-248,7620,557,604,-158,202
348835,329,-1136,2272,1027,1803,-17,202
348840,41,-1414,921,1217,987,249,202
348845,395,-672,2273,1271,-18,571,202
348850,424,648,2552,787,-167,693,202
348855,417,-198,3682,-539,70,760,202
348860,-169,793,736,-742,551,845,202
348865,-367,1430,3333,-496,-1003,524,202
348870,303,1254,9264,-170,-1546,59,202
348875,127,1244,4403,5,113,-255,202
348880,340,-168,5551,-434,-270,-480,202
348885,249,-654,4534,-408,-43,-424,202
348890,-118,-566,2759,-360,148,-217,202
348895,-72,-485,1076,-108,-412,-106,202
348900,406,558,3652,220,-1360,-138,202
348905,438,547,4247,-655,-872,-316,202
348910,198,-1400,5552,-908,-762,-514,202
348915,106,-681,2832,95,-900,-444,202
348920,117,148,7360,-41,-1647,-322,202
348925,342,-166,4965,301,-274,-324,203
348930,562,448,5454,960,-523,-429,203
348935,992,-472,5457,185,-236,-495,203
348940,461,-1079,3368,403,332,-392,203
348945,521,-37,5403,1092,-205,-238,203
348950,517,141,5184,902,154,-233,203
348955,615,-595,4591,-211,475,-148,203
348960,121,135,4479,151,763,7,203
348965,-75,168,4220,563,907,-34,203
348970,-57,47,2945,832,965,-61,203
348975,487,258,5055,65,740,3,203
348980,348,-517,1964,-631,1073,173,203
348985,252,737,5236,-937,172,412,203
348990,3,997,3385,-519,513,384,203
348995,82,1287,2942,-821,28,287,203
349000,120,691,3525,-925,-363,77,203
349005,-75,-50,1525,-465,-430,-216,203
349010,242,-576,2592,-663,-1461,-317,203
349015,383,-987,2822,-1382,-1799,-252,203
349020,410,-820,6885,-1515,-1947,-13,203
349025,796,225,9289,-1263,-1416,76,203
349030,986,-330,9715,-876,-326,-12,203
349035,707,-338,7303,-829,961,18,203
349040,253,-943,4664,-319,1975,-76,203
349045,-91,305,3390,558,2329,-131,203
349050,-73,162,120,1134,2206,-326,203
349055,610,42,1368,990,973,-532,203
349060,352,-282,1582,532,704,-478,203
349065,284,-435,3125,294,79,-427,203
349070,274,-382,4996,-177,-472,-238,203
349075,494,399,7024,238,-545,-187,203
349080,173,-160,5323,-398,12,-229,203
349085,358,606,6236,-489,106,-170,203
349090,385,229,7191,188,460,-442,203
349095,143,-290,3398,138,1210,-421,203
349100,21,192,3651,-85,762,-287,203
349105,-119,-975,3064,-194,767,-230,203
349110,36,-345,1949,184,507,-17,203
349115,179,521,2907,475,-84,41,203
349120,360,942,4815,-386,-106,-16,203
349125,-296,-723,1463,-1012,521,-180,203
349130,229,-44,4782,-465,-793,-235,203
349135,361,601,8192,-373,-941,-296,203
349140,226,-416,6423,-612,190,-387,203
349145,302,-1312,4928,-476,794,-329,203
349150,234,-906,6240,-53,890,-62,203
349155,202,-296,3782,195,1710,136,203
349160,444,-732,1930,234,1622,218,203
349165,928,329,4169,583,1040,379,203
349170,599,1080,3347,1477,1366,88,203
349175,609,-659,992,789,748,-318,203
349180,511,-949,4941,39,-642,-177,203
349185,-53,-579,4373,566,-460,-83,203
349190,148,702,4895,1089,-890,-57,203
349195,373,750,7146,480,-913,-235,203
349200,-186,-61,4849,261,305,-476,203
349205,-16,-284,4424,312,170,-508,203
349210,-38,-275,4023,633,319,-472,203
349215,-299,-533,2772,850,637,-350,203
349220,-37,-223,2924,871,218,-93,203
349225,86,127,3427,355,96,114,203
349230,36,-110,3152,357,154,165,203
349235,242,-335,4887,515,-54,219,203
349240,676,462,5006,329,-81,227,203
349245,831,-112,7728,-206,-64,170,203
349250,173,-691,4549,-112,798,181,203
349255,285,-506,5855,34,341,245,204
349260,703,91,5376,-111,480,344,204
349265,415,536,3526,116,861,328,204
349270,340,628,3524,-229,524,215,204
349275,88,-140,4220,-56,593,-8,204
349280,-143,102,1796,558,940,-136,204
349285,-70,242,2018,695,286,-233,204
349290,77,283,2434,623,-92,-373,204
349295,301,661,4776,-5,-281,-518,204
349300,-460,-647,2441,-597,275,-645,204
349305,192,-742,6286,234,-943,-582,204
349310,845,-15,7932,-74,-988,-445,204
349315,645,-81,7268,77,-106,-329,204
349320,120,-421,5538,143,208,-167,204
349325,341,-832,3626,269,362,36,204
349330,-97,-690,2146,768,465,193,204
349335,-119,-377,560,1152,-222,334,204
349340,530,181,5812,8,-1119,545,204
349345,154,234,2990,-170,190,511,204
349350,-362,216,3963,-917,116,421,204
349355,-146,682,4290,-151,-500,344,204
349360,2,1082,4175,-161,-195,184,204
349365,250,373,6077,83,76,-109,204
349370,457,636,7101,470,431,-284,204
349375,71,213,4668,94,1358,-427,204
349380,184,-1409,3363,-528,1198,-513,204
349385,652,-1653,2489,-779,722,-190,204
349390,318,56,1940,-81,-46,206,204
349395,265,843,1668,-237,-944,312,204
349400,563,1006,4079,-979,-1866,260,204
349405,321,-38,5927,-208,-1797,10,204
349410,-492,361,4588,-266,-1413,-27,204
349415,-335,0,8153,-23,-1361,-174,204
349420,-45,482,4372,412,-73,-364,204
349425,133,-176,4330,621,-72,-640,204
349430,671,-1265,5992,-224,147,-635,204
349435,330,-536,3307,-511,1443,-299,204
349440,208,-295,2720,25,982,-123,204
349445,443,-176,5150,-255,-18,42,204
349450,416,698,3269,-39,248,167,204
349455,512,94,3042,-669,-195,157,204
349460,390,59,4862,-380,-782,128,204
349465,15,648,4263,-208,-490,26,204
349470,-98,499,4923,-36,-381,-259,204
349475,190,21,3948,189,-135,-525,204
349480,271,-493,3498,878,-208,-772,204
349485,522,-1047,6356,420,-354,-780,204
349490,270,-1012,2079,9,413,-444,204
349495,45,-1076,4599,75,-580,-112,204
349500,296,-527,4595,-87,-695,293,204
349505,123,-334,2053,-279,-596,651,204
349510,-98,-59,4600,-332,-1357,928,204
349515,34,1410,4360,-478,-1341,1040,204
349520,182,1846,3988,-280,-1336,664,204
349525,163,215,6352,-166,-1170,41,204
349530,317,-410,4224,366,-252,-262,204
349535,606,-449,5964,351,-432,-295,204
349540,284,-956,4870,64,77,-237,204
349545,487,-364,5321,126,101,-82,204
349550,351,-647,4447,-120,272,118,204
349555,151,268,1607,-4,360,257,204
349560,312,44,2504,223,-586,59,204
349565,630,160,5262,384,-1126,-106,204
349570,347,170,4315,66,-739,-294,204
349575,285,-544,6836,-3,-1117,-362,204
349580,81,-491,5486,358,-746,-278,204
349585,-59,156,5077,564,-418,-147,204
349590,0,334,4763,537,-107,-152,204
349595,-18,-329,-327,581,252,-172,204
349600,985,875,7154,-359,-1058,-64,204
349605,150,323,3753,-519,295,-169,204
349610,148,749,3611,-73,-476,-318,205
349615,384,1009,7580,-166,-1202,-434,205
349620,44,184,2419,-88,207,-615,205
349625,78,-468,4093,19,-616,-666,205
349630,117,-79,4899,433,-777,-565,205
349635,277,-1279,2019,-125,-337,-509,205
349640,293,-860,5131,-289,-1100,-216,205
349645,131,-696,4526,-252,-670,-3,205
349650,14,-416,2825,-12,-437,103,205
349655,585,-227,8079,-388,-874,220,205
349660,351,489,4825,-319,629,284,205
349665,76,167,3503,-217,619,221,205
349670,894,-118,4787,-51,154,153,205
349675,778,478,2875,592,236,153,205
349680,499,326,4196,478,-501,48,205
349685,457,305,3326,-477,-655,106,205
349690,19,307,4349,-618,-784,79,205
349695,-100,409,3943,-434,-774,-114,205
349700,-13,-289,4873,-212,-680,-337,205
349705,246,-134,3686,-458,-369,-390,205
349710,531,-734,3895,-893,-460,-355,205
349715,229,120,5277,-72,-411,-367,205
349720,266,-299,4284,454,-21,-494,205
349725,328,-337,5492,440,-132,-353,205
349730,457,-653,4915,-256,340,-147,205
349735,500,141,3925,-304,323,78,205
349740,400,-448,4168,60,89,119,205
349745,271,59,4953,196,112,219,205
349750,261,463,5054,88,316,199,205
349755,-81,253,3044,187,746,0,205
349760,141,-148,2048,202,412,-179,205
349765,911,-145,5337,-193,-259,-184,205
349770,140,339,4265,-327,460,-157,205
349775,-16,165,3234,-344,225,-158,205
349780,202,2,5671,-3,-462,-223,205
349785,111,851,5282,480,42,-325,205
349790,289,-418,4584,18,268,-565,205
349795,683,-969,5519,-422,132,-515,205
349800,181,-726,5697,273,306,-389,205
349805,218,-349,2177,756,583,-294,205
349810,12,-643,722,692,-24,-215,205
349815,44,-860,2591,756,-956,7,205
349820,295,-72,4334,810,-1153,221,205
349825,418,-88,4131,-6,-795,324,205
349830,-41,844,5918,90,-951,368,205
349835,-54,713,7800,86,-539,105,205
349840,258,555,4650,390,678,-176,205
349845,664,-50,5108,435,594,-367,205
349850,574,-128,3421,80,1093,-306,205
349855,211,-29,3894,102,1134,-172,205
349860,438,-257,2865,-180,997,-108,205
349865,693,-461,2998,179,447,39,205
349870,587,806,3450,465,-262,158,205
349875,422,116,5379,-288,-596,85,205
349880,283,137,5011,645,-470,-123,205
349885,439,51,4231,363,-324,-308,205
349890,262,-1021,6346,637,-412,-508,205
349895,465,-735,6232,520,176,-434,205
349900,255,-242,4331,504,758,-289,205
349905,103,-416,2602,274,708,-133,205
349910,57,-290,2978,381,481,63,205
349915,-224,-170,2628,605,410,225,205
349920,-85,-79,2520,706,-21,399,205
349925,698,587,5410,-585,-356,589,205
349930,200,383,2579,-612,330,558,205
349935,399,1289,7550,-789,-564,477,205
349940,199,800,5481,68,437,63,206
349945,65,200,4418,406,733,-284,206
349950,340,-639,3401,376,753,-337,206
349955,214,-71,3378,397,456,-287,206
349960,570,-56,2697,-56,182,-353,206
349965,218,-281,2186,74,148,-387,206
349970,19,-763,3516,171,-477,-377,206
349975,357,388,6106,33,-990,-202,206
349980,236,255,5227,-497,-640,-163,206
349985,273,-31,6669,-436,-522,-132,206
349990,172,164,5644,-159,121,-148,206
349995,30,-339,2155,-136,630,-145,206
350000,456,-303,5679,-412,-74,-72,206
350005,298,-173,3162,-705,807,56,206
350010,147,524,4129,-104,547,63,206
350015,472,926,5455,145,162,-182,206
350020,563,17,5771,616,647,-451,206
350025,345,-506,3202,467,1158,-565,206
350030,775,-1195,4943,-233,431,-461,206
350035,663,-665,5093,-247,593,-207,206
350040,117,-464,2927,228,696,-121,206
350045,517,94,3467,188,-228,26,206
350050,522,737,6398,181,-266,27,206
350055,-146,586,1833,98,809,-66,206
350060,57,285,4492,210,-194,-190,206
350065,335,685,4262,235,-102,-352,206
350070,27,-240,1853,132,269,-543,206
350075,80,-976,3217,-3,-523,-478,206
350080,506,-405,6417,39,-886,-195,206
350085,156,14,3615,3,-219,5,206
350090,304,176,7007,-257,-821,68,206
350095,-69,311,4505,-24,190,1,206
350100,-146,-46,3115,18,316,-135,206
350105,288,-84,4629,-711,-138,-144,206
350110,137,-431,1903,-777,241,-86,206
350115,109,85,3605,-244,-513,-125,206
350120,610,728,7052,517,-767,-245,206
350125,364,-59,6918,286,197,-425,206
350130,1015,-1343,7286,229,822,-460,206
350135,55,-455,3704,290,1591,-232,206
350140,559,-308,3768,337,1014,-149,206
350145,370,-607,1274,692,953,-177,206
350150,301,120,-304,944,187,45,206
350155,315,-271,5428,160,-862,186,206
350160,234,198,2232,-78,2,360,206
350165,296,959,6506,-668,-750,395,206
350170,53,389,6960,245,-636,119,206
350175,127,-60,4661,-78,-153,22,206
350180,134,-17,4575,180,21,-2,206
350185,331,-408,5358,-183,111,33,206
350190,553,-146,4859,-486,177,178,206
350195,336,15,6450,-310,293,243,206
350200,447,-630,3109,57,945,202,206
350205,809,-704,4847,35,280,293,206
350210,289,5,2940,-382,574,466,206
350215,253,-273,4023,-380,244,433,206
350220,354,353,3354,-105,-32,384,206
350225,253,1198,4090,88,-141,211,206
350230,-34,230,2946,28,202,-196,206
350235,-170,-327,1484,113,-169,-398,206
350240,493,-575,4354,-624,-1227,-342,207
350245,292,130,4539,-966,-1033,-70,207
350250,-75,495,5126,-655,-930,54,207
350255,188,1225,7840,-304,-1114,-14,207
350260,474,460,6980,166,25,-274,207
350265,261,-725,4482,264,914,-433,207
350270,684,-516,4904,182,655,-281,207
350275,270,-94,3398,-298,926,-116,207
350280,-74,-591,753,-167,827,-231,207
350285,143,-879,2997,-349,-385,-180,207
350290,72,40,2945,-93,-545,11,207
350295,303,765,5298,-414,-604,-6,207
350300,-157,-244,2835,-379,7,-151,207
350305,78,-12,7454,-738,-530,-59,207
350310,279,732,7635,-382,484,-66,207
350315,-17,-30,2922,-326,1408,-234,207
350320,528,-75,3344,-875,645,-198,207
350325,657,-168,7337,-520,146,-85,207
350330,223,1015,1676,19,1080,-183,207
350335,603,371,4815,-210,-290,-396,207
350340,808,-1561,3177,126,-122,-568,207
350345,60,-1319,1046,769,-433,-317,207
350350,-31,236,6076,624,-1552,3,207
