timestamp_ms,ax,ay,az,gx,gy,gz,wheel_pulse
444725,105,230,7945,1297,-809,292,313
444730,1127,2420,2293,372,634,287,313
444735,1142,2778,3507,-1119,-523,106,313
444740,881,-2526,-1971,-260,-805,-217,313
444745,1919,185,4239,812,-2676,-115,313
444750,4322,1912,4642,1514,-2025,-379,313
444755,1258,381,6017,-61,-1194,-642,313
444760,-49,-1300,4451,164,-292,-665,313
444765,985,-212,8787,171,-721,-475,313
444770,-189,-493,4745,-510,1412,-364,313
444775,-371,843,4613,-117,914,-191,313
444780,-329,551,-117,211,951,-246,313
444785,678,1025,2245,-146,-60,-318,313
444790,1519,1126,7151,-1094,-332,-351,313
444795,-194,176,264,179,938,-598,313
444800,1487,1249,7861,119,-1861,-717,313
444805,515,-821,6234,-1189,-568,-828,313
444810,241,-1687,4093,-155,182,-608,313
444815,107,887,6120,499,87,-262,313
444820,668,-1994,1538,-217,870,-170,313
444825,989,-244,3294,-651,-95,134,313
444830,941,1488,7344,-69,-258,96,313
444835,781,555,3384,-97,473,-185,313
444840,844,-25,3126,-436,-281,-215,313
444845,1106,-246,7035,-211,-891,-305,313
444850,61,-293,686,400,421,-297,313
444855,-53,446,1901,891,-1016,-284,313
444860,1114,754,10173,329,-2030,-449,313
444865,564,-406,1909,0,624,-522,313
444870,420,-2286,-1400,104,-762,-527,313
444875,1646,-2860,3474,-1156,-3813,-19,313
444880,958,2040,6747,-2250,-3922,752,313
444885,-348,1970,2610,-1988,-2635,699,314
444890,-85,1868,5942,-1811,-3706,388,314
444895,249,900,5190,-933,-3076,46,314
444900,577,1876,2625,-405,-2293,-289,314
444905,396,-51,3894,438,-2345,-842,314
444910,523,-1143,6376,1110,-1896,-929,314
444915,1033,-583,3838,1235,-590,-716,314
444920,1789,-1382,7743,210,55,-662,314
444925,2,-1924,3344,42,2000,-117,314
444930,544,-573,2442,341,1499,478,314
444935,2392,531,10486,27,1314,442,314
444940,2242,850,7213,-274,4388,401,314
444945,-202,849,-3259,1027,5506,69,314
444950,-104,1125,2457,2123,1858,-467,314
444955,1373,409,-1419,1020,1813,-573,314
444960,-1385,1759,4385,1344,63,-748,314
444965,932,-1220,5287,1187,-744,-1106,314
444970,465,307,6067,1203,-313,-856,314
444975,642,-1407,5464,793,801,-784,314
444980,327,-1222,5884,401,1603,-423,314
444985,340,135,3067,3,2342,144,314
444990,222,2144,4528,63,1772,328,314
444995,1167,-435,3127,-782,1888,519,314
445000,-301,767,-1841,-403,1740,479,314
445005,1005,166,6276,175,-955,10,314
445010,194,195,2695,227,-613,-230,314
445015,561,1399,5019,-765,-1282,-239,314
445020,200,-488,4691,-318,-986,-551,314
445025,360,-779,4524,650,-865,-556,314
445030,166,-1126,4803,1496,-857,-331,314
445035,1477,-1049,8607,872,-611,-53,314
445040,322,-837,3855,214,1579,151,314
445045,126,-1225,2523,260,1635,430,314
445050,849,-117,6004,1131,428,808,314
445055,711,69,-459,-424,1387,1065,314
445060,510,461,5684,-662,153,1167,314
445065,695,952,5166,-321,274,1027,314
445070,199,514,1740,-576,495,984,314
445075,519,1657,3004,-366,-237,835,314
445080,250,713,1543,601,-483,405,314
445085,752,1396,6887,807,-1084,-70,314
445090,367,-894,1522,-28,310,-618,314
445095,517,-769,4947,801,-890,-591,314
445100,270,-948,5134,915,-812,-520,314
445105,1083,-566,9135,538,-342,-316,314
445110,507,-178,4789,466,1224,-68,314
445115,689,139,7751,846,773,26,314
445120,250,-35,2302,951,2245,3,314
445125,196,5,852,932,1518,101,314
445130,529,161,3318,487,511,232,315
445135,-424,611,882,163,626,325,315
445140,912,1262,4199,-1798,-423,371,315
445145,359,1208,2985,-1577,145,123,315
445150,25,1683,2869,-339,-205,-17,315
445155,757,742,8400,212,-672,-444,315
445160,838,816,5968,56,798,-628,315
445165,570,-466,4282,-620,1339,-811,315
445170,736,-1412,6590,45,1086,-802,315
445175,203,-525,2663,809,1832,-651,315
445180,614,-460,6827,198,1018,-542,315
445185,449,-1920,1509,-131,2036,-353,315
445190,572,-136,3008,94,1008,98,315
445195,299,255,2580,499,717,268,315
445200,435,-524,2219,680,310,323,315
445205,423,940,5283,-194,-360,568,315
445210,51,979,1651,-317,277,394,315
445215,448,1049,6542,210,-1127,-15,315
445220,590,250,6632,-335,-668,-176,315
445225,166,842,3387,-451,224,-220,315
445230,664,-615,7667,-558,-362,-336,315
445235,523,367,7123,-16,839,-122,315
445240,80,734,2511,787,1620,-349,315
445245,1000,53,5273,1711,276,-743,315
445250,1117,-592,5673,126,1049,-729,315
445255,-405,-1956,2528,57,1845,-388,315
445260,-225,-1194,837,250,473,-57,315
445265,1386,236,7785,-102,-1177,295,315
445270,355,1311,3351,-598,711,492,315
445275,-137,1210,3265,-505,730,303,315
445280,574,61,4939,-48,-163,-141,315
445285,543,252,6708,60,201,-204,315
445290,308,628,2708,-630,1108,-122,315
445295,695,1075,5997,-470,296,-221,315
445300,292,114,4020,-2,835,-564,315
445305,278,-1135,3699,62,757,-580,315
445310,398,-755,5318,-978,625,-96,315
445315,49,-17,2605,-494,1200,189,315
445320,741,-318,4858,-79,469,156,315
445325,428,-227,2672,531,472,71,315
445330,503,-321,3882,358,167,68,315
445335,197,520,3436,84,209,157,315
445340,103,-292,2607,-193,114,79,315
445345,343,339,5484,22,-615,87,315
445350,696,2684,6180,396,-271,-109,315
445355,649,-65,5058,-663,416,-563,315
445360,185,516,4460,-354,567,-520,315
445365,202,318,3622,419,580,-720,315
445370,494,372,2394,571,83,-831,315
445375,682,135,3437,344,-498,-834,316
445380,247,-440,3710,583,-398,-916,316
445385,169,-770,1969,-55,-511,-688,316
445390,-110,-405,3411,432,-1418,-491,316
445395,314,-175,4638,865,-1772,-411,316
445400,945,359,9382,-446,-1563,-314,316
445405,371,-598,6026,-324,165,-287,316
445410,-144,-1048,7766,-639,239,-53,316
445415,451,-43,4784,-499,1284,389,316
445420,576,757,4032,-305,1458,482,316
445425,462,-123,3117,647,1608,269,316
445430,-136,-23,-229,631,1513,324,316
445435,295,443,-685,1188,-162,151,316
445440,581,549,3051,1301,-1563,-51,316
445445,1096,1200,6756,81,-1560,-220,316
445450,-541,-1175,1206,-772,60,-475,316
445455,-107,112,4670,412,-1493,-394,316
445460,1142,-766,9129,-150,-1583,-301,316
445465,874,806,7286,-98,525,3,316
445470,156,880,5669,142,861,-35,316
445475,-5,-54,3803,422,1129,-204,316
445480,-122,-415,2387,195,1398,-262,316
445485,723,-199,4459,149,759,-118,316
445490,716,952,1715,289,909,-14,316
445495,453,-665,1725,351,50,-204,316
445500,337,-56,5694,-361,-790,34,316
445505,-30,-307,2255,-871,-62,283,316
445510,434,-18,4866,-1010,-1059,452,316
445515,228,719,6265,-217,-847,437,316
445520,280,1809,6931,768,-316,85,316
445525,308,-1251,3325,1170,609,-475,316
445530,890,225,5076,956,286,-404,316
445535,323,-861,3993,287,1007,-395,316
445540,-195,-1444,1893,48,887,-88,316
445545,30,-507,1139,192,48,303,316
445550,802,843,4762,162,-895,570,316
445555,547,627,4338,-366,-465,474,316
445560,331,591,4983,34,-865,293,316
445565,376,1116,6596,223,-1113,91,316
445570,9,-59,5176,405,-168,-277,316
445575,752,-967,5079,144,-192,-291,316
445580,602,1105,4194,-179,-150,24,316
445585,288,153,3710,117,133,-164,316
445590,105,-850,1479,-2,210,-218,316
445595,-354,-434,2787,-579,-698,115,316
445600,830,798,6971,-873,-1134,486,316
445605,-7,777,2214,-528,233,401,316
445610,533,595,5257,410,-788,141,316
445615,590,-222,6454,1365,-119,-285,316
445620,865,-1047,5650,1211,478,-256,316
445625,94,-1201,3479,-128,645,11,316
445630,43,-611,3087,-494,433,280,316
445635,213,239,2314,-244,-104,384,316
445640,205,736,1944,-151,-708,439,316
445645,72,2289,2878,-71,-1051,380,316
445650,927,1306,3556,-1165,-1206,77,317
445655,39,434,1626,-1364,-1217,-120,317
445660,-81,1634,4234,-1119,-2639,-328,317
445665,600,1152,8650,-1704,-2764,-650,317
445670,1539,1170,9925,-846,-1118,-916,317
445675,662,-873,9157,-506,-60,-1091,317
445680,18,-701,4972,152,1269,-1024,317
445685,269,-2388,2148,935,1660,-928,317
445690,924,-927,5162,422,769,-470,317
445695,670,-957,1791,135,1341,-103,317
445700,-23,-1450,-798,397,889,43,317
445705,436,-385,2663,996,-965,317,317
445710,991,1566,6115,-317,-1329,493,317
445715,572,628,5707,63,-648,296,317
445720,444,1187,5171,55,-728,112,317
445725,537,1391,7199,403,-555,-296,317
445730,263,745,6454,436,726,-718,317
445735,-139,-929,-1069,101,1603,-778,317
445740,874,-235,6076,-64,-345,-548,317
445745,194,1486,1964,324,993,-540,317
445750,-16,-785,2441,-26,322,-662,317
445755,847,-938,6685,-644,-715,-398,317
445760,180,17,2627,-423,340,-4,317
445765,922,352,9105,-153,-615,164,317
445770,291,201,5926,30,938,105,317
445775,-149,-1117,3137,60,1363,79,317
445780,342,783,2548,-777,710,324,317
445785,1126,2204,3832,-319,347,70,317
445790,723,63,5413,-267,298,-476,317
445795,-2,-123,2736,1,399,-659,317
445800,268,-526,3287,77,-554,-744,317
445805,802,-977,6905,-329,-1030,-637,317
445810,-19,-1017,2468,-374,373,-274,317
445815,301,78,6166,105,-427,-77,317
445820,398,506,6175,415,-21,-232,317
445825,607,-461,3931,-106,629,-298,317
445830,801,392,6801,93,652,-101,317
445835,437,656,4627,247,1187,-60,317
445840,612,-23,4384,500,847,-175,317
445845,909,-601,5844,170,822,-124,317
445850,144,9,1862,-267,1693,186,317
445855,-95,429,2270,-514,888,260,317
445860,-107,269,694,281,233,64,317
445865,492,57,4175,308,-712,-13,317
445870,486,207,5431,-336,-262,-9,317
445875,107,185,2452,-1468,389,-353,317
445880,1136,-373,10795,-351,-353,-295,317
445885,41,372,4864,-43,1109,-254,317
445890,362,120,4188,563,778,-304,317
445895,446,77,3982,653,597,-399,317
445900,868,69,2813,375,514,-451,317
445905,501,-598,948,258,83,-527,317
445910,357,-260,5529,520,-1227,-561,317
445915,-243,-322,1730,599,-598,-518,317
445920,177,-112,4909,59,-1415,-348,317
445925,247,454,4680,-139,-800,-208,318
445930,37,277,3991,-102,-162,-168,318
445935,-61,44,4661,174,-162,-227,318
445940,943,229,7343,-601,-117,-196,318
445945,498,515,3912,-1094,1150,-99,318
445950,266,-633,8554,-653,335,-168,318
445955,-133,-229,2948,118,1465,-82,318
445960,699,-231,7451,-152,805,117,318
445965,974,814,1606,-497,2031,297,318
445970,810,856,2872,183,591,27,318
445975,1012,669,3715,230,-52,-286,318
445980,227,-160,1372,636,-25,-535,318
445985,494,-1249,5598,327,-1310,-521,318
445990,331,-379,4010,159,-932,-320,318
445995,-39,-680,4585,378,-914,-249,318
446000,65,-445,7621,427,-616,-162,318
446005,44,160,5801,-2,728,-101,318
446010,294,50,3727,65,1467,-8,318
446015,402,605,3779,492,1254,-4,318
446020,337,727,3783,661,1049,-186,318
446025,198,444,2613,525,791,-351,318
446030,100,-840,1668,671,-50,-341,318
446035,267,-255,4724,804,-998,-32,318
446040,447,13,4743,-129,-754,217,318
446045,807,-1396,5649,-417,-754,313,318
446050,445,412,4934,-296,-878,617,318
446055,322,676,6527,-39,-1041,621,318
446060,173,740,5219,378,-147,425,318
446065,451,182,6209,200,33,241,318
446070,666,46,3427,153,565,211,318
446075,479,387,4051,148,299,129,318
446080,24,19,4418,80,211,8,318
446085,283,216,4218,-616,343,97,318
446090,737,249,4736,-606,476,123,318
446095,467,193,1937,-208,498,93,318
446100,397,-175,5568,260,-575,-12,318
446105,298,-570,3971,631,-137,26,318
446110,93,-617,3702,771,-279,182,318
446115,223,288,4818,346,-515,307,318
446120,241,-211,2251,-127,25,193,318
446125,232,-86,3024,125,-593,134,318
446130,443,549,4039,528,-1316,69,318
446135,697,47,7612,-132,-1520,51,318
446140,537,-294,4891,90,-509,135,318
446145,431,1,6774,988,-933,166,318
446150,294,-272,4349,1064,-256,198,318
446155,273,-669,4180,1080,-158,296,318
446160,319,-625,4306,840,-55,468,318
446165,249,755,3371,391,230,608,318
446170,5,604,2236,418,338,450,318
446175,601,541,1869,191,-179,245,318
446180,179,425,2050,-48,-548,118,318
446185,90,1146,4380,-147,-1174,168,318
446190,556,810,3255,-996,-1515,101,318
446195,439,87,5993,-212,-2167,-49,319
446200,17,767,5133,376,-1745,-147,319
446205,777,826,8222,219,-1815,-247,319
446210,-142,69,2550,317,-318,-508,319
446215,326,-905,5007,188,-940,-666,319
446220,737,-1068,6300,98,-442,-471,319
446225,471,-72,3229,125,299,-74,319
446230,452,-941,4817,810,59,-59,319
446235,105,-1239,2649,1532,395,111,319
446240,819,-402,7786,268,-215,585,319
446245,23,-569,631,-309,1122,950,319
446250,96,349,3262,-104,-591,1117,319
446255,614,3902,5443,160,-938,893,319
446260,866,1627,3674,-376,-385,-40,319
446265,302,-15,1965,-452,-379,-553,319
446270,403,513,6551,-422,-1617,-507,319
446275,142,618,6684,-316,-986,-593,319
446280,425,329,3411,-784,-282,-656,319
446285,506,-108,4825,-207,-188,-634,319
446290,672,-317,3115,446,51,-595,319
446295,751,724,5537,785,-536,-698,319
446300,815,377,4802,-426,3,-860,319
446305,-15,-703,1769,-46,471,-1103,319
446310,421,-1223,5764,116,-806,-939,319
446315,182,-1645,1977,295,-291,-598,319
446320,185,-123,3010,449,-1060,-107,319
446325,675,749,7177,225,-1146,196,319
446330,-17,498,3505,-18,183,211,319
446335,-91,-531,3497,160,59,157,319
446340,1169,1142,8365,214,-245,321,319
446345,478,1184,4974,-260,869,213,319
446350,604,1262,5390,200,752,-162,319
446355,738,-620,4090,-218,1052,-454,319
446360,614,-120,1939,134,808,-382,319
446365,54,-237,3240,184,-169,-236,319
446370,246,26,984,-445,-149,-157,319
446375,533,-335,3988,-541,-701,-156,319
446380,373,-450,3924,-413,-449,-159,319
446385,221,-634,3684,35,-660,-138,319
446390,458,1010,4707,288,-1152,-63,319
446395,782,501,6375,413,-1078,-310,319
446400,501,-10,4790,157,-441,-400,319
446405,552,-415,6246,563,-692,-385,319
446410,609,-113,7075,432,-482,-268,319
446415,329,141,4585,-94,382,-135,319
446420,137,-498,3087,-334,861,-73,319
446425,24,-170,2340,74,637,53,319
446430,528,345,5419,1,27,203,319
446435,991,1952,5105,-761,829,303,319
446440,-299,889,190,-1135,1698,125,319
446445,792,1632,2056,636,-214,-571,319
446450,964,347,7126,21,-1077,-956,319
446455,-340,-1435,2316,59,417,-948,319
446460,-142,-985,690,848,-879,-837,319
446465,1004,-205,10906,898,-2718,-640,319
446470,86,-1495,955,270,169,-515,319
446475,11,-1145,5389,116,-1067,-85,319
446480,1413,48,7947,-737,-646,342,319
446485,884,879,6233,-464,862,433,319
446490,-77,961,3959,97,1037,130,319
446495,742,473,3296,421,678,-161,320
446500,331,617,3193,781,628,-326,320
446505,383,400,4065,102,630,-349,320
446510,663,280,2286,-257,854,-326,320
446515,152,220,1580,84,97,-377,320
446520,622,126,5039,122,-910,-446,320
446525,-91,373,2837,512,-371,-506,320
446530,312,97,4907,211,-1009,-481,320
446535,711,-556,6793,621,-496,-503,320
446540,142,-164,3450,348,55,-281,320
446545,376,-465,5182,86,-18,-160,320
446550,596,-266,7271,-43,746,-17,320
446555,261,662,3495,-257,1731,116,320
446560,344,356,2994,501,1159,-99,320
446565,1079,820,3329,157,471,-230,320
446570,632,292,5825,-263,421,-271,320
446575,-10,-396,537,-23,1044,-242,320
446580,583,281,4552,235,-803,-182,320
446585,1058,280,6390,448,-681,-308,320
446590,631,-947,6041,296,315,-279,320
446595,368,-1019,3949,-12,488,-26,320
446600,109,223,4383,311,270,200,320
446605,261,272,2650,680,189,173,320
446610,393,75,2172,920,-164,200,320
446615,399,1051,5875,-184,-161,328,320
446620,228,54,2456,-1557,1305,449,320
446625,-385,966,2595,-1412,800,478,320
446630,401,430,5880,-482,-160,170,320
446635,745,362,2609,173,155,-129,320
446640,849,488,9470,673,-739,-312,320
446645,356,-2141,4135,686,1079,-462,320
446650,181,-1117,3753,802,384,-189,320
446655,1218,-1561,6590,10,19,32,320
446660,799,-92,4305,383,847,236,320
446665,561,-754,4892,587,634,311,320
446670,781,-376,3598,586,699,549,320
446675,238,1031,2506,468,699,803,320
446680,630,1095,6861,-136,183,791,320
446685,557,1137,2671,52,1274,574,320
446690,276,941,4486,-241,599,360,320
446695,155,985,1803,-441,718,176,320
446700,516,985,3881,37,114,-81,320
446705,357,751,5201,-60,-124,-337,320
446710,234,644,3637,-974,231,-488,320
446715,279,-930,5270,-303,28,-582,320
446720,-16,-213,4174,168,138,-365,320
446725,386,-486,3687,21,128,-240,320
446730,648,-242,6338,-254,-286,-144,320
446735,-8,-150,3245,-363,554,-19,320
446740,65,-133,3867,-155,74,20,320
446745,295,350,4653,209,-119,21,321
446750,509,1001,4365,290,-27,-15,321
446755,434,417,6052,147,232,-178,321
446760,213,172,5616,234,965,-267,321
446765,179,176,2824,166,1219,-343,321
446770,725,-188,3196,300,594,-366,321
446775,865,540,3841,-386,312,-273,321
446780,-96,624,2974,-357,610,-353,321
446785,372,-880,2566,-570,0,-350,321
446790,684,256,6936,-500,-856,-35,321
446795,319,1041,4273,-86,267,77,321
446800,703,401,6209,-280,111,-86,321
446805,514,-503,6286,183,351,-240,321
446810,636,-9,5790,-527,625,-187,321
446815,600,459,5029,-724,833,-204,321
446820,252,195,1395,-425,1103,-354,321
446825,417,439,5283,86,-38,-488,321
446830,-134,24,2633,617,634,-595,321
446835,318,184,4391,567,98,-572,321
446840,615,-363,4415,-149,333,-571,321
446845,176,-48,3532,404,819,-575,321
446850,846,-836,7457,-234,-147,-531,321
446855,535,-1699,7021,-812,292,-84,321
446860,665,172,5357,-1081,745,576,321
446865,119,2150,1908,-346,1051,671,321
446870,599,1684,5120,720,152,170,321
446875,64,1160,1864,1173,791,-373,321
446880,301,-586,3570,1330,-3,-833,321
446885,374,-211,3147,178,-119,-749,321
446890,-158,-173,2298,-560,32,-689,321
446895,-375,344,2076,-382,-379,-584,321
446900,151,-93,4734,-385,-907,-600,321
446905,1344,529,9558,-1050,-648,-417,321
446910,403,128,6249,-240,477,-351,321
446915,201,-1209,4995,-116,179,-162,321
446920,293,-142,3500,237,507,227,321
446925,309,7,3954,-199,530,450,321
446930,276,389,1573,-307,746,545,321
446935,212,513,3494,60,-9,376,321
446940,556,669,3865,-117,-314,159,321
446945,377,-99,2227,42,-306,-196,321
446950,543,-13,6671,-96,-1016,-368,321
446955,206,263,3064,-482,90,-322,321
446960,222,339,4941,-17,-495,-450,321
446965,515,99,4053,182,-636,-489,321
446970,427,143,5772,245,-859,-387,321
446975,79,-59,5162,-85,-162,-314,321
446980,113,-759,4214,-36,117,-126,321
446985,157,258,5109,-282,-91,199,321
446990,128,-158,3317,195,429,144,321
446995,525,244,3956,190,92,147,321
447000,295,238,2974,-108,387,145,321
447005,250,70,2298,-271,176,124,321
447010,371,679,2115,-243,-610,150,321
447015,538,1514,4532,361,-1282,-125,322
447020,799,663,6064,-368,-1320,-503,322
447025,404,-492,6344,-659,-797,-690,322
447030,157,-467,4880,-312,-523,-671,322
447035,332,-839,5252,259,-753,-601,322
447040,546,-338,4259,827,-555,-493,322
447045,102,158,4687,891,-355,-310,322
447050,-162,-536,1938,647,181,-300,322
447055,387,-318,1153,370,-377,-90,322
447060,333,190,3240,373,-929,76,322
447065,219,1252,4605,377,-859,23,322
447070,246,621,4207,-533,-779,-118,322
447075,705,-91,6233,-502,-1388,-213,322
447080,301,108,6827,-571,-1047,-144,322
447085,-269,-198,5061,361,-445,-104,322
447090,296,-130,4753,-202,-115,73,322
447095,496,-178,4128,-325,361,193,322
447100,224,-67,2562,-162,489,217,322
447105,97,269,3031,-13,-4,251,322
447110,278,836,2513,325,-230,152,322
447115,868,-112,5433,234,-579,-62,322
447120,456,397,6528,707,-81,-255,322
447125,883,-790,5105,1078,296,-295,322
447130,956,-425,5523,1247,-31,-174,322
447135,959,-583,5376,412,364,36,322
447140,461,-116,1977,275,829,283,322
447145,316,-15,1354,64,-300,419,322
447150,415,311,2406,366,-1208,505,322
447155,322,697,1861,198,-1450,459,322
447160,711,-8,7691,-680,-2067,420,322
447165,-349,839,1677,-216,-659,369,322
447170,474,1050,8697,10,-2009,172,322
447175,413,1135,4337,499,-570,-164,322
447180,157,-108,4108,744,-408,-460,322
447185,290,-277,7241,681,-434,-438,322
447190,131,-769,3089,54,600,-279,322
447195,750,-1093,4289,-68,13,56,322
447200,472,550,2658,-150,108,368,322
447205,540,427,6781,529,-420,329,322
447210,1102,118,5193,308,164,278,322
447215,1120,-1198,5758,231,102,304,322
447220,360,-391,5003,149,199,619,322
447225,118,247,1582,-1,320,751,322
447230,260,851,5437,527,-569,500,322
447235,614,584,2226,414,216,357,322
447240,1104,112,3800,13,-272,179,322
447245,385,74,3900,214,-291,62,322
447250,21,471,3465,519,-675,-19,322
447255,716,444,8448,286,-1379,-108,322
447260,297,718,4946,-325,204,-119,322
447265,-13,265,2259,-375,523,-247,322
447270,426,-127,2430,-578,-228,-146,322
447275,804,972,5782,582,-412,42,322
447280,1257,522,9865,280,-176,-163,322
447285,321,67,4490,-93,730,-137,322
447290,105,-527,5966,-367,467,-44,323
447295,469,-2,3763,-507,1085,57,323
447300,205,240,4193,-235,905,80,323
447305,351,6,3908,-644,858,163,323
447310,217,1980,3340,-860,930,189,323
447315,277,414,3468,-823,965,-159,323
447320,683,-266,1946,-1310,880,-318,323
447325,554,1372,4576,-916,197,-299,323
447330,-221,1273,4379,-1196,431,-653,323
447335,159,-799,3217,-1119,14,-949,323
447340,72,40,2302,-499,-491,-781,323
447345,197,153,5313,168,-960,-846,323
447350,878,-1294,8107,-120,-547,-787,323
447355,882,-1168,5313,219,673,-550,323
447360,740,-1551,7820,-86,583,-400,323
447365,479,-716,5135,-379,1547,74,323
447370,656,870,3988,-627,1582,327,323
447375,615,1307,5312,146,1472,89,323
447380,708,617,2041,795,1596,-267,323
447385,345,-824,1571,562,785,-427,323
447390,525,490,4367,641,-24,-335,323
447395,504,-132,4381,-264,398,-315,323
447400,-45,-685,4085,116,465,-234,323
447405,-178,-434,4164,390,270,-98,323
447410,465,769,5560,-422,257,95,323
447415,822,927,4319,-623,724,106,323
447420,256,1001,2448,-464,826,-74,323
447425,125,1520,4330,535,168,-474,323
447430,1053,943,7244,-208,-38,-819,323
447435,671,-467,6313,232,849,-961,323
447440,234,-740,4607,667,919,-908,323
447445,241,-1124,4221,789,736,-797,323
447450,-7,-1677,2634,658,853,-541,323
447455,-352,-351,1509,1040,341,10,323
447460,288,113,4962,1149,-379,257,323
447465,531,411,3635,233,397,359,323
447470,117,1175,1189,85,768,346,323
447475,183,-24,5187,-1203,314,135,323
447480,379,1053,3273,-1976,599,-50,323
447485,611,1437,8843,-1035,-496,-104,323
447490,-87,1296,3617,-1083,972,-420,323
447495,485,-26,5073,166,206,-783,323
447500,725,-186,4723,775,163,-761,323
447505,1074,-264,7060,1020,-86,-762,323
447510,265,-3016,3564,723,750,-694,323
447515,-42,-1635,2155,759,557,-37,323
447520,194,-620,4485,541,-218,404,323
447525,101,196,3688,653,-4,592,323
447530,387,385,3955,-702,245,778,323
447535,224,1918,1108,-1271,1088,817,323
447540,382,1957,4837,-1141,-165,429,323
447545,61,515,2991,148,-117,-95,323
447550,197,2240,4265,172,-671,-450,323
447555,403,-144,5952,-587,-973,-952,323
447560,441,-851,5881,63,-633,-1012,323
447565,434,-728,4888,205,-605,-845,324
447570,476,-924,6550,-117,-862,-651,324
447575,261,98,2487,-312,55,-482,324
447580,159,167,4815,97,-586,-540,324
447585,136,-1163,2514,613,-289,-652,324
447590,422,-313,3818,748,-740,-411,324
