timestamp_ms,ax,ay,az,gx,gy,gz,wheel_pulse
239865,474,-3083,-1720,-373,2378,-212,76
239870,-199,-588,1917,709,868,480,76
239875,485,-1087,3126,1273,309,878,76
239880,246,-1346,261,1166,226,1161,76
239885,230,1132,2229,449,-764,1465,76
239890,385,10,4894,-689,-653,1355,76
239895,157,1860,2447,-569,-19,1177,76
239900,358,1988,5849,201,-966,539,76
239905,339,1230,6557,927,-509,-83,76
239910,220,621,2662,406,402,-219,76
239915,470,647,7292,-523,-191,-179,76
239920,166,165,4246,-188,751,-247,76
239925,-70,129,3512,171,482,-297,76
239930,105,415,4593,291,222,-369,76
239935,215,-275,3030,-137,687,-433,77
239940,452,-782,4824,-1111,458,-265,77
239945,-83,143,3514,-987,831,73,77
239950,-230,909,3352,-361,535,58,77
239955,376,-158,6024,-132,118,-155,77
239960,195,-211,4519,128,711,-223,77
239965,157,-455,3410,-541,700,-207,77
239970,226,186,4169,-235,301,-207,77
239975,481,555,5207,224,-62,-379,77
239980,173,-79,4358,448,167,-531,77
239985,81,-521,4128,484,98,-619,77
239990,64,-1184,3825,-174,-19,-473,77
239995,-87,-208,4147,23,-49,-168,77
240000,-173,244,3877,514,-93,-95,77
240005,144,411,4474,517,-303,-117,77
240010,220,448,3522,381,-23,-185,77
240015,418,617,5532,-487,-147,-238,77
240020,274,-238,4613,-891,273,-233,77
240025,40,777,4114,-496,280,-120,77
240030,409,935,4895,-75,160,-261,77
240035,191,42,2889,29,504,-474,77
240040,543,-433,5372,-590,-57,-433,77
240045,92,-373,3885,-684,311,-296,77
240050,151,93,3488,-501,55,-241,77
240055,563,23,5588,-6,-317,-378,77
240060,376,-262,4302,292,137,-513,77
240065,133,-194,4487,515,139,-543,77
240070,318,-261,5304,35,209,-558,77
240075,107,-641,4255,-153,581,-394,77
240080,-112,-859,4109,-256,479,-162,77
240085,-54,57,4119,-218,683,46,77
240090,106,166,3790,68,679,64,77
240095,161,125,2977,67,487,84,77
240100,197,621,4738,-572,142,152,77
240105,31,475,4135,-623,283,70,77
240110,45,247,5058,-531,-39,-11,77
240115,119,97,5444,-194,14,-101,77
240120,123,274,3002,304,348,-236,77
240125,429,-86,4297,160,-277,-358,77
240130,56,-1061,4288,165,-234,-377,77
240135,-25,-1213,3455,-55,-124,-176,77
240140,205,-205,5476,-245,-529,83,77
240145,-150,104,4308,-142,-58,125,77
240150,-207,-103,4341,-12,96,76,77
240155,115,-35,4684,193,72,131,77
240160,72,15,4145,417,265,208,77
240165,-138,-208,3555,472,411,264,77
240170,-179,-375,3613,443,201,397,77
240175,-238,-501,3279,701,58,492,77
240180,-61,-309,4595,606,-264,622,77
240185,888,491,11782,-2359,-114,899,77
240190,961,27,4063,-2881,2487,984,77
240195,831,3273,5730,-1800,747,627,77
240200,1227,2029,6332,-1215,387,-402,77
240205,830,1629,3491,-1537,1096,-952,77
240210,340,773,1737,-1886,420,-1366,77
240215,132,-1653,2149,-1081,-664,-1748,77
240220,-215,-1519,7006,99,-1350,-1601,77
240225,-896,740,1474,1838,906,-1451,77
240230,521,-3794,10622,847,-375,-1308,77
240235,133,-1768,5826,1197,1710,-778,77
240240,356,-1710,2456,981,1991,-445,77
240245,574,-495,6324,1212,949,-207,77
240250,497,60,4235,881,1880,-113,77
240255,209,55,3079,871,1751,-34,77
240260,168,1045,4681,1160,1007,1,77
240265,248,583,3881,1249,1091,-170,77
240270,342,200,3099,932,1088,-222,77
240275,233,-217,2477,658,850,-144,77
240280,-80,-147,3480,536,164,-28,77
240285,-65,-31,3853,-102,-59,96,77
240290,-217,242,3013,-228,-66,161,78
240295,-292,631,5668,-353,-470,142,78
240300,-145,427,5051,-296,86,17,78
240305,-147,-16,4008,-75,271,-121,78
240310,80,-300,4751,104,2,-160,78
240315,-41,-605,4079,12,261,-41,78
240320,-224,-808,2776,29,265,183,78
240325,82,-233,5099,-45,-331,366,78
240330,83,-219,4121,-13,-73,422,78
240335,11,224,4451,-96,-323,408,78
240340,50,836,4526,-75,-380,265,78
240345,36,745,5195,126,-261,-36,78
240350,-96,538,4518,238,50,-318,78
240355,-62,259,4118,521,172,-541,78
240360,54,-70,4140,446,208,-630,78
240365,-134,-405,3304,151,323,-582,78
240370,98,-345,4613,32,-7,-387,78
240375,-7,-248,3866,-7,143,-194,78
240380,99,-14,4618,171,-158,-53,78
240385,87,23,5323,400,-228,26,78
240390,3,-320,4730,293,81,61,78
240395,-117,73,4617,142,156,123,78
240400,-98,108,4148,55,224,62,78
240405,30,87,4745,-99,174,-7,78
240410,-189,254,4289,-97,481,-29,78
240415,60,402,4280,168,470,-121,78
240420,-16,-21,3735,516,411,-243,78
240425,115,-372,3713,364,220,-221,78
240430,-91,-498,3002,357,107,-67,78
240435,17,-81,5584,86,-474,96,78
240440,-127,80,4050,-35,-12,166,78
240445,-41,-554,4638,-90,-247,222,78
240450,-33,129,4484,-164,-181,413,78
240455,-156,530,4575,-51,-201,441,78
240460,109,243,4768,118,-329,275,78
240465,131,127,4539,92,-183,186,78
240470,-74,193,3781,-144,24,141,78
240475,42,116,4245,-199,-121,54,78
240480,38,175,4790,-135,-144,-34,78
240485,-18,-14,3806,-10,86,-92,78
240490,132,-455,3984,-50,-73,-104,78
240495,109,-499,4751,72,-124,-2,78
240500,30,-365,4859,198,-61,117,78
240505,86,-50,4406,340,48,216,78
240510,-151,113,4654,272,148,233,78
240515,-338,35,3508,69,314,198,78
240520,-25,211,4756,129,24,168,78
240525,-33,619,4438,3,222,94,78
240530,-266,-41,3763,8,292,-65,78
240535,9,-139,4106,168,28,-113,78
240540,-51,-132,3648,124,-6,-67,78
240545,57,-52,4356,107,-213,-4,78
240550,48,-19,4642,-57,-155,54,78
240555,-99,-128,4844,-57,-32,97,78
240560,23,189,4886,22,24,140,78
240565,81,103,4548,3,240,111,78
240570,-51,-364,4522,42,399,65,78
240575,-102,-717,3728,169,391,113,78
240580,159,-234,4270,243,94,293,78
240585,47,47,4045,-152,185,414,78
240590,-272,212,5070,-170,216,443,78
240595,-112,982,5218,-66,291,346,78
240600,18,747,4668,2,469,73,78
240605,-88,123,4190,28,556,-177,78
240610,-258,28,3087,206,576,-294,78
240615,-61,-176,3602,489,189,-396,78
240620,-6,-916,4398,438,55,-371,78
240625,11,-977,3914,374,206,-134,78
240630,-290,-655,5474,266,69,147,78
240635,-505,225,3871,347,375,320,78
240640,-171,1124,4742,250,201,255,78
240645,-67,550,5510,258,548,-11,78
240650,-201,752,4876,481,896,-243,78
240655,-70,618,4427,664,908,-515,78
240660,-133,-246,2987,642,1171,-743,78
240665,473,-3336,504,92,544,-607,78
240670,455,-1238,3070,-441,-974,336,78
240675,351,-198,4873,-414,-1449,1081,78
240680,-266,309,5994,-658,-1839,1526,78
240685,-444,833,5451,-664,-1446,1593,78
240690,-318,409,5405,-365,-1075,1391,78
240695,-71,-485,3688,-108,-664,1228,78
240700,275,6,2111,289,-1071,1286,78
240705,582,1412,3754,552,-1634,1148,78
240710,556,284,1426,318,-1081,662,78
240715,236,71,4318,-297,-1615,472,78
240720,516,848,8916,-1192,-2006,413,78
240725,-91,1187,6644,-1164,-718,216,78
240730,-118,690,6019,-909,-414,-176,78
240735,251,1611,7344,-726,-249,-494,78
240740,235,443,4248,-748,623,-894,78
240745,-303,980,965,-864,761,-1069,78
240750,-186,853,2018,-767,-423,-1333,78
240755,3,-546,3421,-761,-912,-1576,79
240760,-46,-946,3376,-917,-669,-1470,79
240765,-80,-478,2483,-920,-417,-1223,79
240770,-75,-215,3029,-863,-671,-1082,79
240775,-12,-388,3939,-1125,-1131,-954,79
240780,163,-672,7222,-1104,-1569,-796,79
240785,509,1115,6200,470,-597,-842,79
240790,807,-462,7830,811,-353,-1105,79
240795,629,-1430,8206,1431,73,-1087,79
240800,181,-728,3672,1294,1357,-817,79
240805,275,-1598,1403,1343,1336,-667,79
240810,253,-1296,2270,1404,829,-343,79
240815,100,-879,2659,1268,618,-27,79
240820,-85,-374,3386,1119,325,260,79
240825,-412,345,3763,862,481,423,79
240830,-300,259,3343,709,598,488,79
240835,-120,664,6535,690,39,550,79
240840,-444,812,3610,642,661,539,79
240845,-127,1000,4038,598,218,393,79
240850,102,336,4498,380,72,229,79
240855,50,141,3416,167,188,187,79
240860,-125,122,3002,141,-143,146,79
240865,-119,2,3648,166,-470,42,79
240870,-279,78,4381,182,-541,-22,79
240875,-150,32,4331,-133,-397,-75,79
240880,-54,30,4809,-206,-299,-105,79
240885,-204,253,4451,-43,-223,-150,79
240890,29,272,4785,107,-292,-247,79
240895,224,212,4752,39,-159,-302,79
240900,-62,43,4380,151,3,-343,79
240905,-90,-328,3822,319,-10,-346,79
240910,-87,-155,3744,374,-167,-276,79
240915,37,58,5017,86,-384,-189,79
240920,-228,-16,4332,-220,-33,-157,79
240925,-289,230,4406,-239,-91,-146,79
240930,-103,522,4256,-172,-183,-199,79
240935,-49,607,4301,20,-207,-349,79
240940,153,-170,4095,46,-182,-496,79
240945,69,-722,3907,79,-165,-439,79
240950,105,-398,4123,256,-385,-252,79
240955,224,-391,5979,15,-516,-138,79
240960,-13,-505,5383,-22,-20,-12,79
240965,-233,-177,4564,-78,162,136,79
240970,-290,285,3829,-81,354,196,79
240975,-142,492,3722,-6,307,128,79
240980,-63,428,3630,23,289,-23,79
240985,164,-118,3511,-32,174,-99,79
240990,3,81,3574,-69,-53,-53,79
240995,-147,271,4310,53,-344,-54,79
241000,112,177,6106,-98,-522,-104,79
241005,-301,-126,4567,-216,36,-124,79
241010,-303,-220,3643,-397,70,-57,79
241015,-131,293,4705,-180,-166,-51,79
241020,186,36,4120,-68,-130,-174,79
241025,149,-413,3664,-162,-169,-201,79
241030,34,-50,4625,185,-355,-136,79
241035,98,-206,4842,350,-299,-147,79
241040,140,-319,5024,187,-127,-108,79
241045,-113,-218,4469,94,173,15,79
241050,-140,542,4551,68,46,57,79
241055,4,589,4553,12,40,-78,79
241060,-39,264,3218,33,240,-241,79
241065,-105,80,2944,62,-87,-265,79
241070,-52,265,3451,-76,-519,-196,79
241075,9,-18,4048,9,-622,-202,79
241080,121,-267,5399,-19,-659,-193,79
241085,-185,-374,5317,-276,-384,-95,79
241090,-155,87,4858,-385,-59,39,79
241095,-115,43,3922,-85,38,-19,79
241100,115,-407,4253,-175,-266,-68,79
241105,3,147,3723,-140,-128,18,79
241110,-1,293,3775,-39,-368,-20,79
241115,41,190,4481,52,-503,-118,79
241120,-172,86,4876,-51,-277,-163,79
241125,-98,62,4712,-41,-72,-182,79
241130,-77,186,3462,-120,-67,-213,79
241135,284,-46,4952,-235,-576,-249,79
241140,81,224,4420,-204,-356,-222,79
241145,104,114,3942,-329,-238,-217,79
241150,185,-236,4774,-223,-364,-214,79
241155,145,-285,5352,68,-194,-171,79
241160,-77,-319,4272,-50,145,-93,79
241165,-190,-269,3557,-98,120,-9,79
241170,-204,214,3171,-96,3,8,79
241175,73,218,3562,-38,-243,-107,79
241180,-213,167,3434,65,-394,-175,79
241185,56,472,5832,79,-755,-225,79
241190,-82,196,4006,70,-114,-334,79
241195,-69,-341,4281,140,-294,-411,79
241200,88,-134,5161,83,-489,-354,79
241205,-5,387,4353,-61,-286,-283,79
241210,16,124,4494,116,-288,-386,79
241215,237,-211,4082,235,-193,-475,79
241220,223,-19,4318,625,-142,-489,79
241225,7,-47,4236,942,30,-554,79
241230,185,-69,5822,767,110,-599,79
241235,-114,-916,2400,420,782,-577,79
241240,251,-1306,2498,-221,-25,-270,79
241245,208,-592,4641,-401,-1000,203,80
241250,-23,5,3601,-432,-876,585,80
241255,-87,731,2992,-448,-1205,847,80
241260,-359,1321,4814,-67,-1889,825,80
241265,-384,877,4284,-69,-1600,630,80
241270,-255,-395,3015,117,-1475,419,80
241275,-62,-784,4545,11,-1938,471,80
241280,876,-577,8908,-1454,-1764,682,80
241285,1019,-846,4839,-1367,133,912,80
241290,654,411,7312,-1599,-214,1165,80
241295,739,1510,7213,-1406,851,963,80
241300,808,2829,3709,-350,1039,390,80
241305,1128,1558,4371,169,469,-553,80
241310,460,-72,3454,45,986,-1278,80
241315,-502,-2706,1241,363,390,-1550,80
241320,-270,-1784,4039,739,-1142,-1108,80
241325,236,-580,3035,470,-978,-603,80
241330,305,-912,3821,441,-1306,-339,80
241335,-82,-513,5650,655,-1341,-126,80
241340,-310,1351,4121,1009,-682,-101,80
241345,-174,1247,4699,614,-833,-401,80
241350,103,1003,4918,405,-589,-777,80
241355,8,734,4653,390,-396,-1071,80
241360,147,107,4256,538,-303,-1252,80
241365,239,-542,3622,740,-424,-1169,80
241370,155,-850,3437,530,-611,-810,80
241375,92,-1329,2665,409,-750,-399,80
241380,205,-894,4825,515,-1242,53,80
241385,157,-405,5832,250,-1043,398,80
241390,-155,-352,4722,261,-583,550,80
241395,105,257,5330,292,-506,540,80
241400,166,920,4393,339,-162,387,80
241405,117,546,3616,177,-147,96,80
241410,361,119,4008,238,-310,-76,80
241415,203,190,3545,412,-302,-92,80
241420,10,63,3185,520,-428,-81,80
241425,317,-114,6033,329,-829,-49,80
241430,48,-483,3585,365,-245,29,80
241435,-35,-631,5127,199,-657,184,80
241440,-1,-139,4332,135,-318,350,80
241445,211,96,5706,352,-499,384,80
241450,163,299,4852,525,-225,335,80
241455,133,-28,4448,605,-89,277,80
241460,9,-224,3371,653,21,275,80
241465,-146,39,3674,734,-240,306,80
241470,-62,26,4057,679,-378,283,80
241475,156,-135,3118,542,-449,249,80
241480,295,207,4307,324,-723,249,80
241485,-5,674,3054,668,-622,197,80
241490,188,826,5574,760,-1211,31,80
241495,168,-161,5047,856,-663,-153,80
241500,-30,-656,3142,821,-348,-86,80
241505,76,-388,3477,1161,-784,90,80
241510,321,-633,3237,1328,-982,225,80
241515,554,-563,4576,818,-1172,458,80
241520,509,498,6003,369,-1021,672,80
241525,66,239,5174,231,-649,652,80
241530,34,527,6008,102,-599,608,80
241535,239,1019,5656,-93,-19,501,80
241540,257,740,5501,-9,321,278,80
241545,227,233,3066,119,650,90,80
241550,356,-215,2460,119,296,57,80
241555,504,-291,3165,329,-234,152,80
241560,428,-173,3791,163,-415,276,80
241565,19,-280,4091,157,-332,350,80
241570,128,-174,5432,-26,-451,428,80
241575,-181,-51,4611,210,-180,458,80
241580,-28,-34,4696,443,-232,466,80
241585,255,-364,3699,135,-4,507,80
241590,334,267,4661,299,-450,570,80
241595,92,859,4340,272,-627,473,80
241600,14,939,4722,99,-619,216,80
241605,254,1115,4219,101,-504,-24,80
241610,134,709,3875,149,-232,-306,80
241615,349,-154,3501,396,-196,-505,80
241620,439,-368,4048,509,-578,-497,80
241625,303,-649,4631,414,-740,-336,80
241630,90,-772,4615,134,-700,-58,80
241635,-82,-628,3740,67,-567,222,80
241640,304,261,7912,-322,-776,470,80
241645,72,614,3281,-292,463,507,80
241650,213,867,5513,-15,80,402,80
241655,448,134,3643,4,591,185,80
241660,584,3,3638,-140,400,126,80
241665,384,94,4530,20,140,184,80
241670,46,524,4393,-105,131,239,80
241675,246,637,5661,-715,94,182,80
241680,162,502,4463,-387,425,2,81
241685,180,330,5024,43,348,-189,81
241690,230,-607,3395,-51,545,-325,81
241695,225,-922,2527,41,161,-197,81
241700,-23,-20,4661,-37,-403,48,81
241705,-59,12,3969,-464,-66,93,81
241710,92,242,5223,-160,-267,111,81
241715,-134,1000,3060,392,65,-20,81
241720,353,767,5211,721,-141,-334,81
241725,91,417,3576,963,347,-601,81
241730,33,695,6044,702,177,-817,81
241735,-91,-293,3359,72,1110,-1110,81
241740,560,-3259,1716,26,630,-1019,81
241745,1414,-817,3383,-286,-671,14,81
241750,273,1015,4534,-41,-1052,695,81
241755,112,-102,4746,500,-1158,618,81
241760,77,764,4744,207,-1167,633,81
241765,-292,1339,4088,-836,-716,532,81
241770,-320,792,3876,-618,-567,151,81
241775,57,521,3616,-449,-590,-169,81
241780,349,90,3131,-118,-700,-381,81
241785,456,373,4408,-124,-864,-395,81
241790,100,-109,4000,-544,-391,-331,81
241795,105,-203,4534,-1331,-303,-175,81
241800,194,-216,5945,-1126,-413,-44,81
241805,-37,275,3326,-1058,52,61,81
241810,171,1006,4651,-965,-246,12,81
241815,220,814,3706,-216,-69,-359,81
241820,954,340,7371,-237,-454,-707,81
241825,565,-744,5965,86,272,-921,81
241830,483,-762,6330,658,296,-850,81
241835,543,-901,4950,929,869,-731,81
241840,626,-1601,3668,957,961,-534,81
241845,624,-956,4286,601,614,-77,81
241850,467,-388,3746,383,910,278,81
241855,357,-77,3482,278,1054,475,81
241860,118,1180,4457,471,632,584,81
241865,243,1343,4971,408,670,327,81
241870,342,375,4004,547,888,-65,81
241875,194,605,3840,575,729,-172,81
241880,-98,922,3425,604,714,-283,81
241885,-1,641,4124,-65,498,-500,81
241890,104,-331,4222,-137,555,-648,81
241895,7,-77,3431,111,275,-567,81
241900,213,49,3815,31,-129,-488,81
241905,189,-391,4247,175,-145,-439,81
241910,23,147,4438,254,-129,-307,81
241915,89,86,4291,-157,-16,-263,81
241920,217,-473,5575,-238,233,-223,81
241925,-16,197,4721,85,599,-133,81
241930,217,468,4340,301,606,-212,81
241935,296,304,5292,369,769,-402,81
241940,372,-338,3455,-16,1197,-450,81
241945,387,-574,3947,-397,838,-286,81
241950,-40,326,3719,46,599,-175,81
241955,526,259,3783,36,188,-135,81
241960,475,211,5302,-130,-120,-99,81
241965,139,1062,3529,-88,447,-91,81
241970,24,865,3480,125,61,-334,81
241975,161,291,5775,12,-460,-616,81
241980,-70,-325,3962,146,312,-714,81
241985,-44,-569,3135,186,141,-612,81
241990,181,-165,4777,256,-238,-465,81
241995,4,-503,3696,90,132,-327,81
242000,416,-146,5445,-346,-142,-103,81
242005,32,316,2759,-221,291,-21,81
242010,70,337,5466,-141,-336,-76,81
242015,580,110,3938,272,92,-210,81
242020,538,214,4001,614,-185,-295,81
242025,336,616,5171,-21,-404,-301,81
242030,203,132,4465,-208,-37,-398,81
242035,130,-290,3980,-193,-244,-443,82
242040,27,566,4041,-24,-496,-357,82
242045,-19,370,4214,259,-366,-466,82
242050,128,150,3707,353,-272,-480,82
242055,61,-276,4187,-141,-400,-363,82
242060,210,-566,3991,-208,-246,-217,82
242065,16,198,4863,-26,-452,-14,82
242070,389,427,4792,76,-400,-3,82
242075,191,-18,4047,396,-193,-98,82
242080,97,869,5120,449,-355,-109,82
242085,248,-187,3881,-107,32,-267,82
242090,236,-361,4098,103,43,-330,82
242095,185,-255,3728,516,-123,-342,82
242100,346,-112,4360,283,-341,-285,82
242105,304,-457,4190,776,-265,-254,82
242110,283,-261,2927,815,-328,-70,82
242115,173,217,5406,884,-810,-24,82
242120,8,-843,2793,685,-195,-14,82
242125,269,-515,3690,429,-673,271,82
242130,121,272,4899,976,-943,443,82
242135,8,740,3244,1409,-721,440,82
242140,315,-406,3985,1306,-1201,361,82
242145,85,-278,3587,1693,-1377,375,82
242150,-106,-426,2324,1776,-1615,499,82
242155,175,-436,3819,1929,-2402,634,82
242160,272,134,5658,2076,-2352,724,82
242165,432,827,7541,847,-1650,740,82
242170,574,114,9799,-460,-393,677,82
242175,1851,2035,7003,-2230,1196,960,82
242180,928,852,8266,-2359,1634,1243,82
242185,1000,1290,6111,-2029,2440,1221,82
242190,-8,1966,4102,-1261,2728,777,82
242195,-43,2199,388,-1055,2421,-77,82
242200,649,814,3316,-1583,1618,-825,82
242205,-453,-977,-1801,-1484,1742,-1118,82
242210,709,-143,264,-1340,-412,-1121,82
242215,725,914,3055,-1148,-1648,-1067,82
242220,78,107,3676,-1491,-1491,-1070,82
242225,-285,-1917,7038,-594,-1506,-1002,82
242230,-60,-2221,7621,894,-851,-626,82
242235,333,-279,8427,734,-695,-104,82
242240,864,96,9314,1321,276,-44,82
242245,186,-490,3735,1395,1647,-114,82
242250,652,-490,4297,1180,831,-45,82
242255,432,-326,2478,745,886,58,82
242260,238,-437,1524,614,448,132,82
242265,184,320,3253,638,-446,264,82
242270,321,618,2484,680,-422,314,82
242275,514,990,4731,648,-771,296,82
242280,399,683,4988,163,-620,228,82
242285,205,534,5340,-124,-415,170,82
242290,341,-186,5140,157,-267,58,82
242295,968,-60,6147,67,-548,146,82
242300,634,505,5808,84,-163,225,82
242305,297,218,3813,39,344,156,82
242310,460,-18,4591,-8,81,130,82
242315,183,209,4700,-248,349,155,82
242320,-28,-312,2829,-95,502,127,82
242325,454,-111,2746,154,-263,158,82
242330,661,555,5201,38,-728,205,82
242335,246,302,4120,-10,-262,142,82
242340,321,434,6038,-307,-496,96,82
242345,176,709,5415,-422,-1,-10,82
242350,-41,530,4902,-321,296,-166,82
242355,382,73,4029,-62,331,-339,82
242360,529,-478,3017,-77,228,-356,82
242365,114,246,3511,286,-39,-224,83
242370,-107,-83,3143,469,-76,-187,83
242375,347,-260,6805,12,-571,-84,83
242380,-199,-15,2197,-422,470,122,83
242385,-83,-186,4734,-451,-157,251,83
242390,110,118,4779,-242,-36,321,83
242395,102,1147,5169,-128,-36,319,83
242400,477,789,5566,-655,204,136,83
242405,145,890,4586,-648,640,-55,83
242410,90,873,4044,-191,481,-369,83
242415,494,-156,1845,184,249,-714,83
242420,360,28,2749,340,-536,-760,83
242425,115,-21,4254,601,-970,-843,83
242430,225,-577,5349,-155,-886,-837,83
242435,36,-1063,3716,-461,-399,-633,83
242440,95,-210,5628,-137,-845,-357,83
242445,261,339,4661,209,-467,-217,83
242450,355,657,5083,432,-249,-228,83
242455,370,207,4669,-73,184,-272,83
242460,319,-158,4165,-227,345,-220,83
242465,111,236,4407,-542,210,-107,83
242470,86,-23,3020,-558,325,-76,83
242475,162,239,3446,-275,0,-37,83
242480,412,665,4873,5,-178,-111,83
242485,331,476,4545,-548,180,-171,83
242490,117,40,4673,-547,45,-285,83
242495,142,331,4859,-247,2,-339,83
242500,313,476,5166,-37,345,-442,83
242505,280,722,5301,537,817,-685,83
242510,309,354,4106,275,1208,-917,83
242515,622,26,4978,348,1272,-1075,83
242520,578,-182,5015,462,1630,-1186,83
242525,-22,-556,4105,755,1904,-1215,83
242530,316,-164,4023,1169,1932,-1132,83
242535,455,-459,4770,1522,2107,-1025,83
242540,434,-433,3870,1384,2191,-843,83
242545,447,-2130,2087,549,1525,-528,83
242550,382,-1908,2008,81,391,172,83
242555,179,813,1892,689,-469,927,83
242560,-320,929,2231,-88,-1365,1250,83
242565,100,1928,4482,-2384,-2247,1483,83
242570,138,4007,6953,-3313,-1957,1220,83
242575,-621,1214,4768,-3532,-1282,416,83
242580,28,371,6097,-2368,-1164,-126,83
242585,511,1192,5003,-1315,-178,-483,83
242590,742,692,7778,-1713,220,-553,83
242595,335,148,1666,-1541,1982,-643,83
242600,1167,-976,1217,-503,371,-836,83
242605,1474,-378,6669,-22,-1364,-905,83
242610,715,-2017,4841,318,130,-943,83
242615,-237,-2305,318,271,-10,-657,83
242620,-37,-1368,6600,657,-2000,-300,83
242625,-59,587,5435,536,-531,20,83
242630,-175,-258,3778,324,49,110,83
242635,130,271,4065,679,-263,162,83
242640,610,658,4855,504,-160,137,83
242645,254,784,3297,347,614,-3,83
242650,423,746,4318,-12,264,-128,83
242655,272,1110,4673,492,138,-423,83
242660,269,458,4252,286,335,-737,83
